epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.541609048843384,0.2244684249162674,,3.580869197845459,0.0
500,22.82224464416504,0.5038178563117981,,29.757173538208008,0.0
1000,22.99835968017578,0.5240055322647095,,30.63175392150879,0.0
1500,23.170650482177734,0.5357031226158142,,31.736400604248047,0.0
2000,23.308448791503906,0.5483977794647217,,32.774192810058594,0.0
2500,23.444110870361328,0.5581924319267273,,34.23653793334961,0.0
3000,23.560508728027344,0.5666029453277588,,35.85137939453125,0.0
3500,23.618661880493164,0.56719571352005,,37.58271789550781,0.0
4000,23.61745834350586,0.5599266886711121,,39.269081115722656,0.0
4500,23.565595626831055,0.5406818985939026,,43.66615676879883,0.0
4999,23.535127639770508,0.5320026874542236,,44.79164123535156,0.0
