epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.13066327571868896,3.541609048843384,0.2244684249162674,,3.580869197845459,0.002999999704010574,0.02999999703921747,150,250,100,150,250,5000,,cosine_inc_closed_form,1.857252597808838,1.9940954446792603,5.174139499664307,1.0800542831420898,76.46514892578125,182.25282287597656,0.07024120539426804,384.2623291015625,77.70136260986328,182.5799560546875,0.06964265555143356,437.8525085449219,77.78390502929688,181.51785278320312,0.0691581591963768,428.7204284667969,1.0032005310058594,1.0240147113800049,0.9032908082008362,25.521875381469727,4047.7752766255694
500,0.001015193061903119,22.82224464416504,0.5038178563117981,,29.757173538208008,0.0029263178201258035,0.02926295708101175,152,250,100,150,250,5000,,cosine_inc_closed_form,1.850439190864563,1.9934709072113037,6.403801918029785,1.0843721628189087,51.81758499145508,156.8111572265625,0.4145417809486389,1167.6695556640625,26.155668258666992,158.04209899902344,0.714244544506073,1077.508056640625,50.92094039916992,156.5876007080078,1.0858498811721802,41537.78125,1.2118308544158936,1.595531940460205,0.2723170518875122,38.315433502197266,1435283.5945694284
1000,0.0008091980707831681,22.99835968017578,0.5240055322647095,,30.63175392150879,0.0027130669537502256,0.027129808451334846,160,250,100,150,250,5000,,cosine_inc_closed_form,1.8502026796340942,1.9934484958648682,6.404303073883057,1.0845229625701904,53.80391311645508,158.40121459960938,0.40204113721847534,1339.5059814453125,29.069801330566406,159.31118774414062,0.6648820638656616,2097.927490234375,55.3363151550293,162.47152709960938,1.1259716749191284,139566.609375,1.2032110691070557,1.5877965688705444,0.2772855758666992,24.148420333862305,1368301.161460976
1500,0.0006721416139043868,23.170650482177734,0.5357031226158142,,31.736400604248047,0.002381121585490829,0.023809358600580043,171,250,100,150,250,5000,,cosine_inc_closed_form,1.8501806259155273,1.9934465885162354,6.4050726890563965,1.084537148475647,56.09111022949219,160.8104705810547,0.38341718912124634,1376.4456787109375,30.506542205810547,159.86090087890625,0.6453434824943542,12783.2763671875,58.30199432373047,165.396484375,1.1676151752471924,51645.0390625,1.1847432851791382,1.5554271936416626,0.2848801612854004,23.025650024414062,1349548.4252336954
2000,0.0005227111978456378,23.308448791503906,0.5483977794647217,,32.774192810058594,0.0019629748407922155,0.01962663629507368,185,250,100,150,250,5000,,cosine_inc_closed_form,1.8501712083816528,1.9934457540512085,6.405693054199219,1.084542989730835,57.689208984375,162.92295837402344,0.36742037534713745,4514.35693359375,31.236772537231445,159.78857421875,0.6383159160614014,11869.732421875,59.630008697509766,167.0791778564453,1.210888385772705,186817.328125,1.1672523021697998,1.5208592414855957,0.2928214371204376,23.797182083129883,1363678.4615862365
2500,0.0003835861280094832,23.444110870361328,0.5581924319267273,,34.23653793334961,0.0014995578364251723,0.014991075536818636,200,250,100,150,250,5000,,cosine_inc_closed_form,1.8502360582351685,1.9934518337249756,6.406130313873291,1.0845017433166504,59.933284759521484,164.4381103515625,0.35182395577430725,3473.6474609375,31.449813842773438,159.72747802734375,0.638001561164856,916.126220703125,60.54646301269531,167.5704345703125,1.2369886636734009,127847.3359375,1.1623061895370483,1.5135273933410645,0.30070146918296814,21.176780700683594,1369254.4231398543
3000,0.0002595394034869969,23.560508728027344,0.5666029453277588,,35.85137939453125,0.0010362330575932738,0.010356437310683876,215,250,100,150,250,5000,,cosine_inc_closed_form,1.8502198457717896,1.9934501647949219,6.406642436981201,1.0845119953155518,60.389949798583984,165.21795654296875,0.3451174199581146,943.4003295898438,31.72175407409668,159.6336669921875,0.6372416019439697,983.9680786132812,61.272254943847656,167.92236328125,1.248488187789917,22484.45703125,1.1609150171279907,1.5133984088897705,0.3066461980342865,19.132360458374023,1380903.9611773794
3500,0.00017429489525966346,23.618661880493164,0.56719571352005,,37.58271789550781,0.000618353961822141,0.00617639229766675,229,250,100,150,250,5000,,cosine_inc_closed_form,1.8502620458602905,1.9934543371200562,6.406856536865234,1.0844850540161133,60.24982452392578,165.497314453125,0.3435603082180023,1692.5750732421875,31.83881378173828,159.54920959472656,0.637454092502594,483.63543701171875,61.70151138305664,168.10623168945312,1.2480977773666382,12075.251953125,1.160764217376709,1.5150887966156006,0.31466615200042725,17.91314125061035,1410702.7112931844
4000,0.00011786262621171772,23.61745834350586,0.5599266886711121,,39.269081115722656,0.0002868254665407142,0.0028601124277275675,240,250,100,150,250,5000,,cosine_inc_closed_form,1.8502699136734009,1.993454933166504,6.406937599182129,1.0844800472259521,60.37333297729492,165.80923461914062,0.34099188446998596,749.0464477539062,31.858755111694336,159.5390167236328,0.6371103525161743,512.8678588867188,62.05325698852539,167.9601593017578,1.2322020530700684,64128.12890625,1.1591681241989136,1.514934778213501,0.3194066882133484,16.3330135345459,1402410.3182574457
4500,4.311900556785986e-05,23.565595626831055,0.5406818985939026,,43.66615676879883,7.409989076198911e-05,0.00073221828041645,248,250,100,150,250,5000,,cosine_inc_closed_form,1.8502678871154785,1.9934545755386353,6.406998157501221,1.0844814777374268,60.43222427368164,165.89463806152344,0.3399766683578491,1188.335205078125,31.85943031311035,159.5612335205078,0.6371195316314697,518.1555786132812,62.11921691894531,168.0421905517578,1.2321521043777466,15678.9443359375,1.1616566181182861,1.5271553993225098,0.32022786140441895,13.785149574279785,1401806.389673566
