epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.117392063140869,-0.23914842307567596,,6.138287544250488,0.0
500,27.26337432861328,0.7429532408714294,,31.58007049560547,0.0
1000,28.123783111572266,0.7828986048698425,,34.16142272949219,0.0
1500,28.252044677734375,0.8088436126708984,,34.945556640625,0.0
2000,28.929492950439453,0.8202447891235352,,39.63881301879883,0.0
2500,28.99858856201172,0.8208995461463928,,41.08494567871094,0.0
3000,29.048099517822266,0.8198744654655457,,43.37420654296875,0.0
3500,28.994495391845703,0.8150016665458679,,44.40456771850586,0.0
4000,28.93775177001953,0.8106101155281067,,45.00279998779297,0.0
4500,28.91485595703125,0.8088973164558411,,45.15476608276367,0.0
4999,28.91058349609375,0.808581531047821,,45.18299865722656,0.0
