epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.118712902069092,0.5403410792350769,,6.1439056396484375,0.0
500,22.058448791503906,0.4132425785064697,,24.209802627563477,0.0
1000,23.130733489990234,0.47982802987098694,,25.529800415039062,0.0
1500,24.019752502441406,0.5233365893363953,,27.11496353149414,0.0
2000,24.555946350097656,0.5509803891181946,,28.432388305664062,0.0
2500,24.87067985534668,0.5469446778297424,,29.783302307128906,0.0
3000,25.2285099029541,0.5430892109870911,,32.36387252807617,0.0
3500,25.157562255859375,0.5093258023262024,,35.1686897277832,0.0
4000,24.895492553710938,0.47256696224212646,,37.220977783203125,0.0
4500,24.818239212036133,0.4598468244075775,,39.458106994628906,0.0
4999,24.702552795410156,0.44152402877807617,,44.29204559326172,0.0
