epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.318966388702393,0.1022443175315857,,5.400118350982666,0.0
500,15.75377368927002,0.3481840193271637,,16.742996215820312,0.0
1000,15.811187744140625,0.3484441339969635,,16.81546974182129,0.0
1500,15.847945213317871,0.34879815578460693,,16.86194610595703,0.0
2000,15.8837890625,0.34911200404167175,,16.907333374023438,0.0
2500,15.915699005126953,0.34980034828186035,,16.947509765625,0.0
3000,15.945442199707031,0.3496413230895996,,16.985496520996094,0.0
3500,15.979059219360352,0.35023441910743713,,17.02802848815918,0.0
4000,16.000688552856445,0.35040733218193054,,17.055625915527344,0.0
4500,16.011831283569336,0.3505023419857025,,17.069889068603516,0.0
4999,16.013994216918945,0.3505220115184784,,17.072669982910156,0.0
