epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.758059978485107,0.01590336672961712,,6.807968616485596,0.0
500,23.275104522705078,0.5869252681732178,,25.39856719970703,0.0
1000,22.105148315429688,0.545680582523346,,26.41845703125,0.0
1500,23.398141860961914,0.5942590832710266,,26.424049377441406,0.0
2000,23.518447875976562,0.60186368227005,,29.222753524780273,0.0
2500,24.081201553344727,0.619148313999176,,30.89037322998047,0.0
3000,24.721403121948242,0.6291313767433167,,35.10395050048828,0.0
3500,24.62224769592285,0.6127349734306335,,37.390621185302734,0.0
4000,24.464418411254883,0.5885868072509766,,39.058223724365234,0.0
4500,24.3226318359375,0.571155846118927,,39.55656814575195,0.0
4999,24.29235076904297,0.5676398277282715,,39.63520431518555,0.0
