epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.4378071427345276,8.432327270507812,0.3099333345890045,,8.474710464477539,0.003,0.03,0,stable,1.0,1,1.8489974737167358,1.993334174156189,5.168964385986328,1.0852925777435303,76.41490173339844,182.09141540527344,0.0702376440167427,3283.6083984375,77.14282989501953,182.46157836914062,0.06993309408426285,296.4432373046875,77.55045318603516,181.4892120361328,0.06923587620258331,2268.326171875,1.0031960010528564,1.0239851474761963,0.9033970832824707,25.514663696289062,inf
500,0.06220296770334244,11.96771240234375,0.6426995992660522,,12.063238143920898,0.003,0.03,0,stable,1.0,1,1.9068305492401123,1.9976129531860352,7.772885799407959,1.0501151084899902,86.40694427490234,191.0796356201172,0.5651646852493286,13546.240234375,84.04408264160156,195.65499877929688,0.666498064994812,4314.39794921875,80.52869415283203,195.72247314453125,0.9596400260925293,204880.03125,1.0001990795135498,1.0019168853759766,0.4907565116882324,490.4937744140625,inf
1000,0.06217769905924797,11.967491149902344,0.64620041847229,,12.061403274536133,0.003,0.03,0,stable,1.0,1,1.8697699308395386,1.9951508045196533,15.674849510192871,1.0722543001174927,79.0712661743164,184.98159790039062,0.7599647045135498,3027.49169921875,79.72151184082031,187.951904296875,0.8372094035148621,2927.088623046875,82.69498443603516,190.0828399658203,1.0792382955551147,5977.5556640625,1.000125527381897,1.0012693405151367,0.5208125710487366,566.1303100585938,inf
1500,0.062177907675504684,11.968433380126953,0.653302788734436,,12.06441879272461,0.003,0.03,0,stable,1.0,1,1.8414380550384521,1.992590069770813,26.500625610351562,1.0901566743850708,80.08650970458984,183.89300537109375,0.892336905002594,3094.152099609375,78.04487609863281,185.52203369140625,0.9748203158378601,1071.19873046875,82.36210632324219,187.34112548828125,1.1974838972091675,4151.306640625,1.0000795125961304,1.0008434057235718,0.5765324234962463,578.6380615234375,inf
2000,0.06216532364487648,11.968363761901855,0.6543956398963928,,12.065115928649902,0.003,0.03,0,stable,1.0,1,1.8257594108581543,1.9908992052078247,33.66498947143555,1.1004574298858643,78.77336883544922,183.5115203857422,1.0223294496536255,2441.96337890625,76.53790283203125,184.65719604492188,1.09991455078125,472.837158203125,81.0854263305664,185.7764434814453,1.3055187463760376,11624.6689453125,1.0000603199005127,1.0006604194641113,0.5599038004875183,508.7066650390625,inf
2500,0.06216336786746979,11.968232154846191,0.6533851623535156,,12.064542770385742,0.003,0.03,0,stable,1.0,1,1.8299527168273926,1.9913713932037354,39.31509780883789,1.0976738929748535,79.17613220214844,183.37156677246094,1.1266953945159912,4073.3173828125,77.38789367675781,183.6063232421875,1.2007267475128174,1578.8812255859375,78.54361724853516,184.79319763183594,1.4117112159729004,44844.35546875,1.0000461339950562,1.000522255897522,0.5262699127197266,479.98388671875,inf
3000,0.062193259596824646,11.967857360839844,0.6468102335929871,,12.064241409301758,0.003,0.03,0,stable,1.0,1,1.7956527471542358,1.9870632886886597,43.55862808227539,1.1210840940475464,77.06388854980469,182.9446563720703,1.2447028160095215,808.76708984375,78.31655883789062,182.99020385742188,1.2914727926254272,5335.22705078125,78.80799865722656,183.64772033691406,1.4901652336120605,51408.12109375,1.0000407695770264,1.0004653930664062,0.47917115688323975,553.0115966796875,inf
3500,0.062189988791942596,11.966991424560547,0.6419258713722229,,12.062996864318848,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.7931488752365112,1.9867074489593506,47.99180603027344,1.1228524446487427,78.445068359375,182.15220642089844,1.326066017150879,1588.6082763671875,78.62615966796875,183.05723571777344,1.3725907802581787,8199.87890625,78.58394622802734,183.0465850830078,1.5692180395126343,5969.22900390625,1.0000442266464233,1.0004990100860596,0.4155960977077484,582.9370727539062,inf
4000,0.06214068830013275,11.96894645690918,0.6569869518280029,,12.06595230102539,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.8558882474899292,1.9939732551574707,49.12549591064453,1.0809147357940674,77.40486145019531,182.1845245361328,1.3910422325134277,351.1913757324219,78.68782043457031,182.5807342529297,1.4244084358215332,502.1965637207031,77.99370574951172,182.7510223388672,1.6220537424087524,9412.720703125,1.0000548362731934,1.0006067752838135,0.35426008701324463,527.9810180664062,inf
4500,0.06215310096740723,11.970067977905273,0.6674032211303711,,12.066143035888672,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.8229482173919678,1.9905742406845093,50.30833435058594,1.1023354530334473,77.14566802978516,182.1317901611328,1.4156306982040405,1398.9700927734375,78.58792114257812,182.5018768310547,1.4495515823364258,776.8685913085938,79.17547607421875,182.54913330078125,1.6297146081924438,8941.3857421875,1.0000590085983276,1.0006484985351562,0.3127911388874054,494.77716064453125,inf
