epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,8.432327270507812,0.3099333345890045,,8.474710464477539,0.0
500,11.967365264892578,0.6457855105400085,,12.062769889831543,0.0
1000,11.967994689941406,0.6504831910133362,,12.063740730285645,0.0
1500,11.96882152557373,0.6580052971839905,,12.064130783081055,0.0
2000,11.96989631652832,0.6693606376647949,,12.06474494934082,0.0
2500,11.970487594604492,0.6715083122253418,,12.0652437210083,0.0
3000,11.9710111618042,0.6760773062705994,,12.066821098327637,0.0
3500,11.972208976745605,0.689003050327301,,12.06885814666748,0.0
4000,11.97313117980957,0.6977853775024414,,12.069064140319824,0.0
4500,11.973771095275879,0.7048683762550354,,12.069912910461426,0.0
4999,11.974018096923828,0.7067205309867859,,12.074710845947266,0.0
