epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.200319305062294,6.383853912353516,0.412371963262558,,6.405793190002441,0.003,0.03,200,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8618746995925903,1.9944988489151,5.199634075164795,1.077154278755188,76.58470916748047,182.27749633789062,0.07019531726837158,328.21044921875,77.7869644165039,182.58935546875,0.0696730688214302,8022.4296875,77.86402130126953,181.36419677734375,0.06908424198627472,2248.935791015625,1.0032005310058594,1.0240147113800049,0.9032909274101257,25.52186393737793,4062.4915688456886
500,0.011038334108889103,18.48881721496582,0.26381537318229675,,19.42988395690918,0.003,0.03,203,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.855046033859253,1.9938973188400269,6.553794860839844,1.0814470052719116,86.344970703125,191.4073028564453,0.4242663085460663,4108.94775390625,49.76921463012695,182.0069580078125,0.8340135216712952,1983.350341796875,69.84053802490234,192.19374084472656,1.034328579902649,18540.943359375,1.0018715858459473,1.0137670040130615,0.36777570843696594,296.4748840332031,2258322.760904173
1000,0.004634023178368807,22.016212463378906,0.43969836831092834,,23.214153289794922,0.003,0.03,210,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8553401231765747,1.9939237833023071,6.550140380859375,1.081261157989502,83.64682006835938,188.29762268066406,0.4229857325553894,5504.6005859375,57.289249420166016,173.6676788330078,0.9257658123970032,2007.0460205078125,74.44332122802734,188.2849578857422,1.1318433284759521,9103.7314453125,1.2044025659561157,1.6391552686691284,0.4873262345790863,8.992792129516602,3621792.270036886
1500,0.0029374307487159967,23.99833869934082,0.5891112685203552,,25.5405330657959,0.003,0.03,221,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8547279834747314,1.9938682317733765,6.549637317657471,1.0816482305526733,78.57776641845703,185.1193389892578,0.4427295923233032,1604.397705078125,63.59741973876953,171.6396484375,0.9978037476539612,4158.83544921875,74.92613983154297,185.8307647705078,1.2558387517929077,5694.79541015625,1.2276135683059692,1.7010000944137573,0.5128071904182434,7.407716274261475,4770115.398202622
2000,0.0026453083846718073,24.5926570892334,0.6433525681495667,,26.27912712097168,0.003,0.03,233,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8542168140411377,1.993821620941162,6.546019077301025,1.0819718837738037,72.10472106933594,179.82705688476562,0.47487083077430725,37399.41015625,70.01432037353516,170.63217163085938,1.060249924659729,4121.46826171875,76.2226333618164,183.6617431640625,1.3615020513534546,11170.2685546875,1.2489314079284668,1.7466506958007812,0.48966264724731445,6.850484371185303,5624918.729573138
2500,0.0027705123648047447,24.246004104614258,0.6829848885536194,,25.724689483642578,0.003,0.03,243,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8539137840270996,1.9937939643859863,6.538088798522949,1.082163691520691,66.57396697998047,171.5894775390625,0.5211560726165771,1103.592529296875,69.81757354736328,170.44691467285156,1.1655830144882202,1571.1817626953125,77.1152572631836,182.5555877685547,1.4687455892562866,1208.4310302734375,1.3435380458831787,1.9475001096725464,0.44099944829940796,4.760511875152588,6585464.519896755
3000,0.003462389577180147,23.38158416748047,0.674405574798584,,24.596378326416016,0.003,0.03,249,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8540011644363403,1.9938018321990967,6.528144836425781,1.0821083784103394,61.19162368774414,164.41632080078125,0.5946451425552368,1017.4312744140625,69.91651153564453,172.52699279785156,1.2681431770324707,5502.49462890625,76.32283020019531,182.1905059814453,1.5854188203811646,8769.90234375,1.4543343782424927,2.130429744720459,0.3636203408241272,3.754979133605957,7265208.637288795
3500,0.031886108219623566,14.816426277160645,0.6011461019515991,,14.963516235351562,0.0027293517406962787,0.027293517406962786,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.9097839135654262,1,1.71213960647583,1.9717986583709717,21.266284942626953,1.1849974393844604,71.8420181274414,177.01705932617188,0.7471425533294678,786.1293334960938,72.81405639648438,176.14349365234375,1.3578115701675415,1759.480712890625,76.55614471435547,181.77354431152344,1.680690050125122,17427.818359375,1.0079830884933472,1.048664927482605,0.17115068435668945,56.525604248046875,15886961.396793816
4000,0.031870000064373016,14.817438125610352,0.606584370136261,,14.965781211853027,0.001919027611044418,0.01919027611044418,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.6396758703481393,1,1.7265552282333374,1.9749691486358643,27.56149673461914,1.173182725906372,73.63253021240234,179.25534057617188,0.8681368231773376,1689.125732421875,73.378173828125,177.2600860595703,1.4280037879943848,1296.6553955078125,75.79476165771484,181.66773986816406,1.7516378164291382,6845.80078125,1.0022202730178833,1.0168291330337524,0.12508700788021088,54.835750579833984,19165352.780135944
4500,0.0318639762699604,14.81824016571045,0.6096650958061218,,14.966755867004395,0.001108703481392557,0.01108703481392557,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.36956782713085234,1,1.7178910970687866,1.9730925559997559,28.67188262939453,1.1802409887313843,73.64351654052734,179.84078979492188,0.9180693030357361,5998.35400390625,73.83153533935547,177.82220458984375,1.4536060094833374,702.5874633789062,76.38812255859375,181.58642578125,1.7693032026290894,18332.39453125,1.0026150941848755,1.0193063020706177,0.10497847199440002,54.55068588256836,18193693.009395577
