epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.4138946533203125,-0.11974102258682251,,3.479294538497925,0.0
500,20.609312057495117,0.5255937576293945,,27.792285919189453,0.0
1000,20.59279441833496,0.5329797267913818,,27.679828643798828,0.0
1500,21.146751403808594,0.5612494349479675,,31.461488723754883,0.0
2000,21.239715576171875,0.5674614310264587,,33.269630432128906,0.0
2500,21.31268310546875,0.5679603219032288,,36.327613830566406,0.0
3000,21.251747131347656,0.5577654838562012,,36.2010383605957,0.0
3500,21.22211265563965,0.5473256707191467,,39.11418533325195,0.0
4000,21.137596130371094,0.5337014198303223,,39.89097213745117,0.0
4500,21.097301483154297,0.5275865793228149,,40.05791473388672,0.0
4999,21.0897216796875,0.5264633297920227,,40.08805847167969,0.0
