epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.550225257873535,-0.012418966740369797,,4.584107875823975,0.0
500,23.453920364379883,0.5201596617698669,,29.917755126953125,0.0
1000,23.95806121826172,0.5549324154853821,,32.19731140136719,0.0
1500,23.83774185180664,0.5505891442298889,,31.737991333007812,0.0
2000,23.925369262695312,0.5545946955680847,,33.03287124633789,0.0
2500,24.08957290649414,0.554620087146759,,35.8714714050293,0.0
3000,23.919490814208984,0.5335970520973206,,35.20517349243164,0.0
3500,23.81806182861328,0.518954336643219,,38.14854431152344,0.0
4000,23.598039627075195,0.4955573081970215,,39.71246337890625,0.0
4500,23.49483299255371,0.48517560958862305,,39.904380798339844,0.0
4999,23.4775447845459,0.483466237783432,,39.93592834472656,0.0
