epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.3817747235298157,10.116231918334961,0.6514436602592468,,10.179658889770508,0.002999999704010574,0.02999999703921747,150,250,100,150,250,5000,,cosine_inc_closed_form,1.8780766725540161,1.9957871437072754,7.332607269287109,1.0671703815460205,77.86697387695312,182.5493927001953,1.1333624124526978,1046.23779296875,76.52740478515625,182.2093505859375,1.1451127529144287,5145.455078125,75.47350311279297,181.2840576171875,1.1518570184707642,589.6665649414062,1.8425712585449219,2.7318153381347656,0.9160671830177307,1.6068366765975952,10.041564447747449
500,0.004131989553570747,22.59283447265625,0.7715415358543396,,23.850900650024414,0.0029263178201258035,0.02926295708101175,152,250,100,150,250,5000,,cosine_inc_closed_form,1.6966997385025024,1.968129277229309,15.240147590637207,1.1980561017990112,64.84475708007812,171.2705841064453,1.624428391456604,1973.6591796875,58.99351119995117,169.9063262939453,1.6881910562515259,4226.43115234375,55.4579963684082,169.46026611328125,1.614180088043213,522.9986572265625,1.0719363689422607,1.3189663887023926,7.204305171966553,9.003131866455078,486.0214381751858
1000,0.002688600681722164,23.916444778442383,0.7790553569793701,,25.727556228637695,0.0027130669537502256,0.027129808451334846,160,250,100,150,250,5000,,cosine_inc_closed_form,1.6681301593780518,1.960548996925354,16.748868942260742,1.223402738571167,59.09174346923828,151.67642211914062,2.3529107570648193,1225.1798095703125,56.22289276123047,149.3409881591797,2.386563301086426,7507.9697265625,42.45195770263672,141.7703399658203,2.3291735649108887,3392.08935546875,1.0533753633499146,1.2529559135437012,7.784522533416748,9.7952241897583,1705.2879770168258
1500,0.002087082015350461,24.591291427612305,0.7852235436439514,,26.8184814453125,0.002381121585490829,0.023809358600580043,171,250,100,150,250,5000,,cosine_inc_closed_form,1.660790205001831,1.9584267139434814,17.580589294433594,1.2301785945892334,55.199466705322266,140.9715118408203,3.003645181655884,6872.36181640625,56.867618560791016,138.95680236816406,2.920440435409546,3209.5595703125,38.18827438354492,125.37041473388672,2.8885397911071777,2102.638671875,1.0458223819732666,1.222805142402649,8.457698822021484,10.734920501708984,3767.5669645698435
2000,0.0017408953281119466,25.017606735229492,0.7901465892791748,,27.521818161010742,0.0019629748407922155,0.01962663629507368,185,250,100,150,250,5000,,cosine_inc_closed_form,1.6538159847259521,1.956341028213501,18.17671012878418,1.2367223501205444,52.392635345458984,135.88333129882812,3.5599076747894287,13433.3134765625,52.85401153564453,134.07180786132812,3.484848737716675,1445.8953857421875,36.549808502197266,116.30998992919922,3.3079769611358643,1032.550048828125,1.0376269817352295,1.1896066665649414,9.555752754211426,11.760796546936035,7127.961227128651
2500,0.001524600898846984,25.30388069152832,0.7930991649627686,,28.072967529296875,0.0014995578364251723,0.014991075536818636,200,250,100,150,250,5000,,cosine_inc_closed_form,1.6484748125076294,1.9546974897384644,18.594247817993164,1.2418051958084106,51.22355270385742,133.6721954345703,3.984273910522461,1430.85546875,51.69553756713867,131.6343231201172,3.881378173828125,6196.26318359375,35.21330261230469,110.61552429199219,3.6560349464416504,755.7070922851562,1.032450556755066,1.1679354906082153,10.557612419128418,12.53525447845459,11099.152400186742
3000,0.0013323872117325664,25.59556770324707,0.797111988067627,,28.700780868530273,0.0010362330575932738,0.010356437310683876,215,250,100,150,250,5000,,cosine_inc_closed_form,1.645287275314331,1.9536970853805542,18.871129989624023,1.2448683977127075,50.859676361083984,132.89352416992188,4.296018600463867,10054.8603515625,51.57249450683594,130.409423828125,4.160614013671875,17524.607421875,34.29936599731445,107.16292572021484,3.9346940517425537,952.4390258789062,1.029150128364563,1.1534240245819092,11.43002700805664,13.356290817260742,15169.795007564686
3500,0.0012009884230792522,25.852453231811523,0.8005599975585938,,29.20212173461914,0.000618353961822141,0.00617639229766675,229,250,100,150,250,5000,,cosine_inc_closed_form,1.642963171005249,1.9529582262039185,19.052539825439453,1.2471164464950562,50.764610290527344,132.67984008789062,4.5060906410217285,11686.36328125,51.831058502197266,129.84841918945312,4.342587947845459,8226.966796875,33.84353256225586,105.1065444946289,4.134636878967285,590.3510131835938,1.0265698432922363,1.1417524814605713,12.198919296264648,14.21632194519043,18804.4292550724
4000,0.001122177578508854,25.969369888305664,0.802349865436554,,29.495317459106445,0.0002868254665407142,0.0028601124277275675,240,250,100,150,250,5000,,cosine_inc_closed_form,1.641661524772644,1.9525411128997803,19.157154083251953,1.2483805418014526,50.889339447021484,132.66065979003906,4.621888637542725,1999.3568115234375,51.95635223388672,129.6935272216797,4.4547319412231445,4463.39599609375,33.61029815673828,104.04743957519531,4.26438045501709,920.301513671875,1.0260610580444336,1.1399422883987427,12.867881774902344,13.948107719421387,21643.87672539428
4500,0.001088118995539844,26.025611877441406,0.8033161759376526,,29.63343620300293,7.409989076198911e-05,0.00073221828041645,248,250,100,150,250,5000,,cosine_inc_closed_form,1.6410727500915527,1.9523515701293945,19.203508377075195,1.2489537000656128,51.083091735839844,132.7176055908203,4.664836406707764,7163.62451171875,52.04557800292969,129.6846923828125,4.501170635223389,2629.99755859375,33.56158447265625,103.6761474609375,4.319631576538086,1977.201416015625,1.0255670547485352,1.1374155282974243,13.228879928588867,14.360224723815918,23041.57998843158
4999,0.0010822577169165015,26.0352725982666,0.8034860491752625,,29.656696319580078,1e-06,1e-06,250,250,100,150,250,5000,,cosine_inc_closed_form,1.6409744024276733,1.952319860458374,19.211627960205078,1.249049425125122,51.1108512878418,132.7398223876953,4.671841144561768,12116.927734375,52.06357192993164,129.69342041015625,4.508498191833496,2684.816162109375,33.57035827636719,103.63418579101562,4.327341079711914,2395.22802734375,1.0254225730895996,1.1367082595825195,13.291735649108887,14.454593658447266,23274.85358040515
