epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.13066327571868896,3.3005175590515137,0.22092147171497345,,3.337719678878784,0.003,0.03,200,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.857252597808838,1.9940954446792603,5.174139499664307,1.0800542831420898,76.41275024414062,182.28530883789062,0.07030098885297775,279.6508483886719,77.69329071044922,182.61705017089844,0.06970879435539246,506.5682373046875,77.76815032958984,181.38037109375,0.06916976720094681,747.7964477539062,1.0032005310058594,1.0240147113800049,0.9032908082008362,25.521875381469727,4055.7484333321536
500,0.007715035229921341,19.175432205200195,0.3048602044582367,,21.199275970458984,0.003,0.03,203,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8470573425292969,1.993147611618042,6.479040145874023,1.0865346193313599,88.20484924316406,193.81199645996094,0.4381750524044037,921.16259765625,49.4807014465332,184.0960235595703,0.8471325635910034,768.6594848632812,70.9654769897461,192.9467010498047,1.0508487224578857,8376.69140625,1.0041054487228394,1.0270425081253052,0.31981655955314636,233.7652130126953,2069144.4354051207
1000,0.0024921672884374857,21.776554107666016,0.4155690371990204,,26.312477111816406,0.003,0.03,210,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.846785068511963,1.9931211471557617,6.479088306427002,1.0867093801498413,84.70008850097656,190.1761932373047,0.44211578369140625,678.3289794921875,55.32969284057617,173.73924255371094,0.8822687864303589,24631.208984375,72.77228546142578,188.81028747558594,1.1691712141036987,8008.9267578125,1.1466104984283447,1.4663547277450562,0.433137446641922,127.15849304199219,3276382.857856816
1500,0.0018971581012010574,22.103975296020508,0.4544992446899414,,27.133005142211914,0.003,0.03,221,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8476166725158691,1.9932016134262085,6.479526996612549,1.0861761569976807,80.28695678710938,187.87232971191406,0.45370355248451233,462.83905029296875,57.22084426879883,168.37313842773438,0.8985735774040222,1543.13232421875,77.04133605957031,186.75833129882812,1.2572174072265625,55881.12109375,1.1453591585159302,1.4633808135986328,0.4397452175617218,172.00559997558594,3738699.8737971447
2000,0.001743366359733045,22.294187545776367,0.4754903018474579,,27.612773895263672,0.003,0.03,233,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8482801914215088,1.9932655096054077,6.4810261726379395,1.0857512950897217,78.5829849243164,185.47178649902344,0.461099237203598,1538.7969970703125,63.65244674682617,165.40673828125,0.9405009150505066,6097.150390625,76.40169525146484,184.45497131347656,1.3819715976715088,686493.125,1.1489886045455933,1.471161961555481,0.44406789541244507,165.85552978515625,4415560.712986228
2500,0.0018094952683895826,22.315174102783203,0.48186394572257996,,27.647058486938477,0.003,0.03,243,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8477803468704224,1.9932174682617188,6.483693599700928,1.086071252822876,76.4190673828125,182.16714477539062,0.47846734523773193,5778.85400390625,64.6289291381836,166.05276489257812,1.0542223453521729,17797.162109375,75.33248138427734,183.4689178466797,1.506565809249878,8757.2314453125,1.1533594131469727,1.4804714918136597,0.43257084488868713,145.65542602539062,5456225.624011057
3000,0.001974707469344139,22.077163696289062,0.46984460949897766,,26.924114227294922,0.003,0.03,249,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8492882251739502,1.9933620691299438,6.477455139160156,1.0851068496704102,70.4227294921875,174.54721069335938,0.5270745158195496,1684.2296142578125,69.70591735839844,168.08433532714844,1.1421804428100586,1591.76806640625,76.12393188476562,183.0891876220703,1.60859215259552,14800.806640625,1.1742196083068848,1.5226414203643799,0.41993147134780884,113.70147705078125,6743346.664140248
3500,0.029472224414348602,14.728094100952148,0.3707851469516754,,15.306379318237305,0.0027293517406962787,0.027293517406962786,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.9097839135654262,1,1.8266574144363403,1.9910013675689697,11.043973922729492,1.0998594760894775,68.60639190673828,170.58279418945312,0.6085771918296814,2400.142333984375,71.9675064086914,172.10057067871094,1.2418931722640991,3304.821533203125,74.75691986083984,182.36373901367188,1.7154539823532104,13043.123046875,1.0218347311019897,1.1089524030685425,0.24503865838050842,290.6793212890625,8982121.54429744
4000,0.029467010870575905,14.729071617126465,0.3734031617641449,,15.307198524475098,0.001919027611044418,0.01919027611044418,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.6396758703481393,1,1.741692066192627,1.9780446290969849,20.8592586517334,1.1611496210098267,76.6389389038086,178.2073211669922,0.7292479872703552,494.13836669921875,71.40392303466797,174.66941833496094,1.3302768468856812,7792.69189453125,75.37698364257812,182.51806640625,1.7771272659301758,2593.2763671875,1.0251106023788452,1.1221139430999756,0.1741342544555664,221.58351135253906,16030934.777424827
4500,0.029456809163093567,14.72991943359375,0.3753376007080078,,15.30794620513916,0.001108703481392557,0.01108703481392557,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.36956782713085234,1,1.6703410148620605,1.9611737728118896,23.245986938476562,1.2213836908340454,77.93653869628906,179.59756469726562,0.7787909507751465,7296.5068359375,71.83653259277344,175.5267333984375,1.360121726989746,4387.3369140625,74.9218978881836,182.32321166992188,1.8117265701293945,19577.9453125,1.0364723205566406,1.1647709608078003,0.13000662624835968,209.44583129882812,14847207.267636439
