epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,8.340011596679688,0.09044655412435532,,8.5185546875,0.0
500,12.535008430480957,0.21589355170726776,,13.017168045043945,0.0
1000,12.534381866455078,0.21523799002170563,,13.015670776367188,0.0
1500,12.53515338897705,0.21611566841602325,,13.016972541809082,0.0
2000,12.535090446472168,0.21615977585315704,,13.01823616027832,0.0
2500,12.535265922546387,0.21666055917739868,,13.018501281738281,0.0
3000,12.536040306091309,0.21779096126556396,,13.019205093383789,0.0
3500,12.536612510681152,0.2186945676803589,,13.019214630126953,0.0
4000,12.537233352661133,0.2197113186120987,,13.019977569580078,0.0
4500,12.537687301635742,0.2204851359128952,,13.020627975463867,0.0
4999,12.537821769714355,0.22072261571884155,,13.022412300109863,0.0
