epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.4121231436729431,3.8529086112976074,-0.01982312835752964,,3.911525249481201,0.0009999999014026553,1.8603205680847168,1.9943650960922241,5.160989761352539,1.0781267881393433,69.05167388916016,173.14666748046875,0.08178967237472534,563.3935546875,6.162355899810791,120.84745788574219,0.2763103246688843,6242.11181640625,5.637091159820557,114.56958770751953,0.28596311807632446,2736.9560546875,2.116297721862793,2.877354145050049,0.048101186752319336,1.364821434020996,inf
500,0.0008899621898308396,21.210832595825195,0.45014670491218567,,30.228981018066406,0.0009754556526527767,1.8596174716949463,1.9943039417266846,5.158393859863281,1.078567624092102,16.265625,149.5775909423828,0.35703063011169434,42818.5,1.4839959144592285,9.303707122802734,1.6503962278366089,32663.67578125,1.8704861402511597,17.00946617126465,1.1005933284759521,53506.359375,1.2062416076660156,1.7698893547058105,0.24279087781906128,3.5753400325775146,inf
1000,0.0005252890405245125,21.528730392456055,0.47787415981292725,,32.86685562133789,0.000904419435410629,1.8595269918441772,1.9942961931228638,5.158562660217285,1.0786243677139282,16.40972137451172,150.4132080078125,0.35650697350502014,4887.39208984375,1.5331844091415405,10.569377899169922,1.5909372568130493,11983.69140625,1.94026780128479,19.03421401977539,1.0800938606262207,4392.3349609375,1.2824690341949463,1.9675408601760864,0.23685801029205322,2.9167542457580566,inf
1500,0.0004899182240478694,21.601545333862305,0.4863154888153076,,33.251426696777344,0.0007938447695582991,1.859495997428894,1.9942933320999146,5.158583641052246,1.078643798828125,16.518749237060547,150.93626403808594,0.35587650537490845,3016.481201171875,1.5725414752960205,11.60936164855957,1.545773983001709,14130.1669921875,2.010481834411621,21.07957649230957,1.0605303049087524,96072.1875,1.330445647239685,2.074326276779175,0.2347128689289093,2.6789956092834473,inf
2000,0.0003017401322722435,21.659454345703125,0.4882473051548004,,35.325523376464844,0.0006545554738084113,1.859482765197754,1.9942922592163086,5.158655166625977,1.0786521434783936,16.588176727294922,151.21527099609375,0.3554585576057434,12163.36328125,1.5994399785995483,12.337252616882324,1.5177950859069824,12308.001953125,2.070967197418213,22.882143020629883,1.0485323667526245,1146703.875,1.360996961593628,2.1369354724884033,0.23594152927398682,2.55138897895813,inf
2500,0.0003693642793223262,21.490680694580078,0.46793150901794434,,33.764869689941406,0.0005001861549145554,1.8594461679458618,1.9942889213562012,5.158658504486084,1.0786751508712769,16.626625061035156,151.32440185546875,0.3551568388938904,33412.84375,1.6127537488937378,12.700189590454102,1.5063594579696655,7261.7265625,2.120785713195801,24.308734893798828,1.0467602014541626,14844.6181640625,1.369998574256897,2.1552608013153076,0.2419833391904831,2.5056540966033936,inf
3000,0.00019875825091730803,21.471567153930664,0.46047547459602356,,36.73504638671875,0.00034584755736434975,1.859451413154602,1.9942893981933594,5.158638954162598,1.0786718130111694,16.64436912536621,151.39852905273438,0.3552541434764862,19218.6953125,1.6184101104736328,12.857747077941895,1.502800464630127,28102.07421875,2.1488656997680664,25.155197143554688,1.05020272731781,20331.09375,1.3746237754821777,2.164710760116577,0.24689535796642303,2.4797024726867676,inf
3500,0.00013183709233999252,21.340524673461914,0.4435098171234131,,38.825069427490234,0.0002066474184262493,1.8594467639923096,1.9942891597747803,5.158616542816162,1.0786746740341187,16.648574829101562,151.45065307617188,0.35539510846138,4041.156494140625,1.619320273399353,12.888045310974121,1.5046947002410889,10344.7890625,2.1674840450286865,25.746952056884766,1.0570976734161377,35564.16015625,1.3722331523895264,2.160917043685913,0.2528989017009735,2.4727609157562256,inf
4000,0.00010594986088108271,21.166399002075195,0.42398199439048767,,39.74967575073242,9.621161756391294e-05,1.8594328165054321,1.9942877292633057,5.158628463745117,1.0786834955215454,16.64759063720703,151.47708129882812,0.35551151633262634,5615.24365234375,1.6183167695999146,12.867021560668945,1.5080006122589111,28664.44921875,2.181756019592285,26.20020294189453,1.0637117624282837,17945.345703125,1.3664543628692627,2.150578260421753,0.25872549414634705,2.4746477603912354,inf
4500,0.00010136188939213753,21.090307235717773,0.4160679876804352,,39.941429138183594,2.535038041721489e-05,1.8594248294830322,1.994287133216858,5.158634185791016,1.0786885023117065,16.649845123291016,151.49081420898438,0.35553884506225586,13398.9208984375,1.6178374290466309,12.856091499328613,1.5094327926635742,76506.0390625,2.186595916748047,26.359655380249023,1.0664491653442383,12643.58203125,1.3633145093917847,2.144685745239258,0.26129844784736633,2.4797918796539307,inf
4999,0.00010059210035251454,21.07684326171875,0.41470134258270264,,39.97437286376953,1e-06,1.8594233989715576,1.994287133216858,5.158636093139648,1.078689455986023,16.649812698364258,151.49327087402344,0.35554760694503784,15683.5556640625,1.6177749633789062,12.854755401611328,1.5096572637557983,102129.6015625,2.187424898147583,26.387365341186523,1.066933274269104,13580.267578125,1.3627811670303345,2.1436760425567627,0.2617548704147339,2.480743408203125,inf
