epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.8529086112976074,-0.01982312835752964,,3.911525249481201,0.0
500,21.210832595825195,0.45014670491218567,,30.228981018066406,0.0
1000,21.528730392456055,0.47787415981292725,,32.86685562133789,0.0
1500,21.601545333862305,0.4863154888153076,,33.251426696777344,0.0
2000,21.659454345703125,0.4882473051548004,,35.325523376464844,0.0
2500,21.490680694580078,0.46793150901794434,,33.764869689941406,0.0
3000,21.471567153930664,0.46047547459602356,,36.73504638671875,0.0
3500,21.340524673461914,0.4435098171234131,,38.825069427490234,0.0
4000,21.166399002075195,0.42398199439048767,,39.74967575073242,0.0
4500,21.090307235717773,0.4160679876804352,,39.941429138183594,0.0
4999,21.07684326171875,0.41470134258270264,,39.97437286376953,0.0
