epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.97623348236084,0.030434250831604004,,11.203608512878418,0.0
500,22.605060577392578,0.5113248825073242,,29.194677352905273,0.0
1000,22.854442596435547,0.526114284992218,,30.87066650390625,0.0
1500,22.89358139038086,0.5336642265319824,,30.026710510253906,0.0
2000,23.442134857177734,0.5629927515983582,,32.77078628540039,0.0
2500,23.42792510986328,0.5615386962890625,,35.53240966796875,0.0
3000,23.59307098388672,0.5716200470924377,,37.81783676147461,0.0
3500,23.628021240234375,0.5713959336280823,,40.00137710571289,0.0
4000,23.604827880859375,0.5655723214149475,,41.48350143432617,0.0
4500,23.575721740722656,0.5607028603553772,,41.90967559814453,0.0
4999,23.569072723388672,0.5596286654472351,,41.98017883300781,0.0
