epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.207762718200684,0.3048032820224762,,9.302130699157715,0.0
500,22.76363182067871,0.5362187623977661,,26.481721878051758,0.0
1000,23.04807472229004,0.5650445818901062,,27.019821166992188,0.0
1500,22.9971981048584,0.5792832970619202,,27.157915115356445,0.0
2000,22.99726104736328,0.5813030004501343,,26.942651748657227,0.0
2500,22.75493812561035,0.580730140209198,,26.211692810058594,0.0
3000,22.860612869262695,0.5856272578239441,,26.841785430908203,0.0
3500,22.378582000732422,0.5892818570137024,,25.053699493408203,0.0
4000,23.546621322631836,0.6335737109184265,,27.278865814208984,0.0
4500,24.918487548828125,0.6779084205627441,,34.14278030395508,0.0
4999,25.063899993896484,0.6766893267631531,,39.30917739868164,0.0
