epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.385751724243164,0.5421789288520813,,6.4125657081604,0.0
500,21.867813110351562,0.3777448236942291,,23.939838409423828,0.0
1000,23.221088409423828,0.47980642318725586,,25.49605369567871,0.0
1500,24.48096466064453,0.5733016133308411,,27.331378936767578,0.0
2000,25.173839569091797,0.6379281878471375,,28.44171714782715,0.0
2500,25.746706008911133,0.6871654987335205,,29.460830688476562,0.0
3000,26.122737884521484,0.7250676155090332,,30.054351806640625,0.0
3500,26.854961395263672,0.7628176808357239,,31.960851669311523,0.0
4000,27.373470306396484,0.7848991751670837,,35.0461540222168,0.0
4500,27.571151733398438,0.7761311531066895,,38.670047760009766,0.0
4999,27.508333206176758,0.7427892088890076,,44.52740478515625,0.0
