epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.4125038981437683,5.987829208374023,0.014076215215027332,,6.081929683685303,0.003,0.03,200,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8975046873092651,1.9970828294754028,7.2995524406433105,1.0555567741394043,77.88044738769531,182.5562744140625,1.133286952972412,1173.401611328125,76.49950408935547,182.2028350830078,1.1452993154525757,85386.8046875,75.45909118652344,181.29139709472656,1.1523823738098145,641.2606201171875,1.7212802171707153,2.6389472484588623,0.8755627870559692,1.6786624193191528,1529533.550168565
500,0.006665482185781002,19.344629287719727,0.500691831111908,,21.29633140563965,0.003,0.03,203,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.9028329849243164,1.997393012046814,8.109027862548828,1.052437424659729,76.61809539794922,181.63819885253906,1.1515343189239502,1893.5338134765625,75.5483627319336,181.91046142578125,1.1294779777526855,206.39022827148438,63.60811996459961,167.0054931640625,1.0708551406860352,30547.267578125,1.032256007194519,1.158715009689331,0.6591948866844177,20.446918487548828,1191209.0503459761
1000,0.006332958582788706,19.356924057006836,0.5023720264434814,,21.645801544189453,0.003,0.03,210,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8917338848114014,1.9967256784439087,8.381342887878418,1.058966875076294,75.74394989013672,180.4381103515625,1.1636663675308228,1268.995849609375,74.33060455322266,181.11642456054688,1.1226186752319336,557.9218139648438,61.008697509765625,161.927490234375,1.0972176790237427,442.56512451171875,1.035230040550232,1.1754443645477295,0.7742329835891724,14.767345428466797,1488191.4384970749
1500,0.006569859571754932,19.650108337402344,0.5276281237602234,,22.663076400756836,0.003,0.03,221,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8819856643676758,1.996069073677063,8.614800453186035,1.064802885055542,75.49551391601562,179.3980712890625,1.1808832883834839,1258.7471923828125,74.41327667236328,179.595947265625,1.1238577365875244,6205.90771484375,57.194969177246094,157.7789306640625,1.1591676473617554,519.6679077148438,1.0329384803771973,1.169735312461853,0.8506866693496704,12.621247291564941,1803845.759129398
2000,0.008774695917963982,19.216196060180664,0.506916344165802,,21.778562545776367,0.003,0.03,233,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8769303560256958,1.9957021474838257,8.790937423706055,1.0678677558898926,73.79867553710938,178.08999633789062,1.216156005859375,11499.2138671875,72.72456359863281,177.6925048828125,1.1430749893188477,439.85272216796875,54.34009552001953,154.12979125976562,1.2297745943069458,1613.1893310546875,1.0285992622375488,1.1513280868530273,0.9598686099052429,13.2404203414917,2308109.9264458814
2500,0.005537781398743391,19.49699592590332,0.528047502040863,,23.26767921447754,0.003,0.03,243,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8696725368499756,1.9951430559158325,8.972782135009766,1.0723143815994263,68.09356689453125,175.90126037597656,1.2967844009399414,1034.29541015625,71.60474395751953,175.48146057128906,1.1660804748535156,2142.10595703125,53.5594596862793,151.2940216064453,1.2849189043045044,1245.4444580078125,1.0258017778396606,1.1398389339447021,1.031425952911377,13.115142822265625,2877114.729960219
3000,0.00585519103333354,19.84333038330078,0.5402315258979797,,23.232765197753906,0.003,0.03,249,250,100,200,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8623093366622925,1.9945359230041504,9.138335227966309,1.0768828392028809,61.048118591308594,173.4528350830078,1.40106201171875,7273.517578125,68.87813568115234,173.47360229492188,1.2051923274993896,2013.2318115234375,51.91072463989258,148.16468811035156,1.3607245683670044,1089.9964599609375,1.026139259338379,1.1416828632354736,1.0642971992492676,12.779396057128906,3575476.514220373
3500,0.00437359930947423,19.447057723999023,0.5368399620056152,,23.14826202392578,0.0027293517406962787,0.027293517406962786,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.9097839135654262,1,1.859830379486084,1.9943225383758545,9.272506713867188,1.0784341096878052,54.326961517333984,170.5290985107422,1.520409345626831,3641.792236328125,66.48482513427734,171.27786254882812,1.2440776824951172,529.572509765625,49.88975143432617,145.34056091308594,1.4483948945999146,1262.1322021484375,1.0213825702667236,1.120057463645935,1.1739031076431274,13.73443603515625,4771384.40268073
4000,0.0014504530699923635,21.27544593811035,0.6393774151802063,,28.333436965942383,0.001919027611044418,0.01919027611044418,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.6396758703481393,1,1.852004051208496,1.9936176538467407,9.374582290649414,1.0833759307861328,47.11421585083008,168.2626953125,1.6643433570861816,28905.333984375,64.39369201660156,170.00477600097656,1.295109748840332,1339.8582763671875,46.330020904541016,147.60928344726562,1.563984990119934,11381.6201171875,1.015040636062622,1.0896111726760864,1.3834335803985596,15.575237274169922,6995395.95774923
4500,0.0004551729070954025,21.88585090637207,0.647911548614502,,33.694908142089844,0.001108703481392557,0.01108703481392557,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.36956782713085234,1,1.8515021800994873,1.9935705661773682,9.384522438049316,1.0836950540542603,43.7105598449707,167.26499938964844,1.743811011314392,966.76904296875,64.44046020507812,169.4625244140625,1.3122276067733765,445.8373718261719,44.48527526855469,150.20327758789062,1.6907625198364258,2834.36767578125,1.0104645490646362,1.0659624338150024,1.6689387559890747,18.119037628173828,9695355.936625425
4999,0.00010202243720414117,21.869686126708984,0.6159615516662598,,39.919315338134766,0.0002999999999999999,0.002999999999999999,250,250,100,200,250,3333,,cosine_inc_closed_form,1,linear_decay,0.09999999999999998,1,1.8516327142715454,1.9935829639434814,9.382248878479004,1.0836122035980225,41.94228744506836,166.81910705566406,1.7855110168457031,970.8777465820312,63.614864349365234,169.35452270507812,1.3272992372512817,393.17034912109375,45.42494583129883,150.25592041015625,1.7657585144042969,1298.802001953125,1.009619116783142,1.0613839626312256,1.8632214069366455,18.865009307861328,11704532.856004193
