epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,13.506340026855469,0.360432893037796,,13.93431568145752,0.0
500,20.476512908935547,0.4585327208042145,,23.23016929626465,0.0
1000,21.126230239868164,0.4672313630580902,,24.527957916259766,0.0
1500,19.832035064697266,0.4533103406429291,,22.068134307861328,0.0
2000,20.835308074951172,0.46406158804893494,,23.921619415283203,0.0
2500,21.17107582092285,0.46875980496406555,,24.636680603027344,0.0
3000,21.379623413085938,0.47234201431274414,,25.106725692749023,0.0
3500,21.519634246826172,0.4737373888492584,,25.46506118774414,0.0
4000,21.692209243774414,0.4772489368915558,,25.906997680664062,0.0
4500,21.835769653320312,0.4804729223251343,,26.287946701049805,0.0
4999,21.922622680664062,0.4823721945285797,,26.538450241088867,0.0
