epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.200697898864746,0.021255267783999443,,9.410354614257812,0.0
500,20.895769119262695,0.4145871102809906,,25.96074867248535,0.0
1000,20.647537231445312,0.4050026834011078,,26.698505401611328,0.0
1500,20.924596786499023,0.4290376603603363,,27.056550979614258,0.0
2000,21.485443115234375,0.4657500982284546,,29.369524002075195,0.0
2500,21.629220962524414,0.4740322530269623,,29.370820999145508,0.0
3000,21.735736846923828,0.4832656681537628,,33.775814056396484,0.0
3500,21.710609436035156,0.47744813561439514,,35.92510223388672,0.0
4000,21.630035400390625,0.4673023521900177,,37.61400604248047,0.0
4500,21.541481018066406,0.4579019844532013,,38.15922546386719,0.0
4999,21.522825241088867,0.4559764862060547,,38.2464599609375,0.0
