epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.0309648513793945,0.003497778670862317,,4.092033863067627,0.0
500,17.916654586791992,0.3018622100353241,,30.93181610107422,0.0
1000,18.237552642822266,0.3176146447658539,,32.17168426513672,0.0
1500,18.347593307495117,0.32269975543022156,,32.67633056640625,0.0
2000,18.316089630126953,0.32020291686058044,,34.24492645263672,0.0
2500,18.14836311340332,0.31053850054740906,,35.16022872924805,0.0
3000,17.86864471435547,0.2960319221019745,,36.776832580566406,0.0
3500,17.571884155273438,0.28166520595550537,,37.4235725402832,0.0
4000,17.415874481201172,0.2743696868419647,,37.659996032714844,0.0
4500,17.348814010620117,0.2712969481945038,,37.759700775146484,0.0
4999,17.336042404174805,0.2707161009311676,,37.77847671508789,0.0
