epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.9831719398498535,0.014099025167524815,,6.077077388763428,0.0
500,18.875822067260742,0.4681504964828491,,20.996484756469727,0.0
1000,19.631025314331055,0.5170639157295227,,21.68874740600586,0.0
1500,19.135929107666016,0.49481210112571716,,22.41082191467285,0.0
2000,19.98081398010254,0.5453361868858337,,23.778167724609375,0.0
2500,20.027366638183594,0.5452321767807007,,22.99136734008789,0.0
3000,20.1932373046875,0.5571250319480896,,22.84439468383789,0.0
3500,19.920503616333008,0.549360454082489,,23.771047592163086,0.0
4000,21.44915008544922,0.6367763876914978,,26.665555953979492,0.0
4500,22.12690544128418,0.656410276889801,,32.34866714477539,0.0
4999,21.949216842651367,0.6244454383850098,,39.784542083740234,0.0
