epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.331133842468262,0.1014222502708435,,6.3808274269104,0.0
500,12.223222732543945,0.3568946123123169,,12.424421310424805,0.0
1000,12.223005294799805,0.3566147983074188,,12.424114227294922,0.0
1500,12.223455429077148,0.35765597224235535,,12.425497055053711,0.0
2000,12.22385025024414,0.35913220047950745,,12.424661636352539,0.0
2500,12.224091529846191,0.36071398854255676,,12.425108909606934,0.0
3000,12.224955558776855,0.36310696601867676,,12.42564582824707,0.0
3500,12.225666046142578,0.3659336566925049,,12.42615795135498,0.0
4000,12.226329803466797,0.36815741658210754,,12.427040100097656,0.0
4500,12.226858139038086,0.37019017338752747,,12.42767333984375,0.0
4999,12.22704029083252,0.3708765506744385,,12.429697036743164,0.0
