epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.37751615047454834,10.2174711227417,0.2864595055580139,,10.472973823547363,0.003,0.03,0,stable,1.0,1,1.8836807012557983,1.9961880445480347,7.337993621826172,1.0637812614440918,77.88640594482422,182.55392456054688,1.1332250833511353,1092.731201171875,76.51947784423828,182.20997619628906,1.145176649093628,7856.6962890625,75.47374725341797,181.28292846679688,1.1518607139587402,620.87158203125,1.8430719375610352,2.7321183681488037,0.9161193370819092,1.6067382097244263,10.04888807452
500,0.0207841619849205,15.812748908996582,0.34820398688316345,,16.817625045776367,0.003,0.03,0,stable,1.0,1,1.4016696214675903,1.820383906364441,14.095697402954102,1.577849268913269,54.44199752807617,166.5637969970703,1.5388497114181519,14399.2861328125,48.97872543334961,166.71246337890625,1.5955108404159546,2314.006103515625,50.491539001464844,172.97312927246094,1.4960620403289795,11629.80859375,1.0811512470245361,1.3728350400924683,4.074971675872803,5.589308738708496,210.98750323006206
1000,0.01928953267633915,16.065038681030273,0.35078033804893494,,17.136260986328125,0.003,0.03,0,stable,1.0,1,1.4584490060806274,1.8636358976364136,17.681427001953125,1.4769115447998047,34.08881759643555,133.72677612304688,2.3952014446258545,3186.142822265625,31.895902633666992,136.1711883544922,2.389822244644165,2584.860107421875,32.75969314575195,147.76788330078125,2.097398281097412,1143.61279296875,1.0478378534317017,1.2407325506210327,5.907121181488037,7.472499847412109,1253.9544026257008
1500,0.017655329778790474,16.363935470581055,0.35586461424827576,,17.525047302246094,0.003,0.03,0,stable,1.0,1,1.469905972480774,1.8712960481643677,21.541664123535156,1.4587957859039307,30.049779891967773,116.60163879394531,2.9970269203186035,4277.60595703125,29.254220962524414,119.39545440673828,2.97650408744812,2494.584716796875,27.584646224975586,127.31173706054688,2.577284812927246,6671.54150390625,1.0256776809692383,1.1432398557662964,8.167463302612305,9.887224197387695,4045.069462328053
2000,0.01637904718518257,16.619943618774414,0.3612379729747772,,17.86551856994629,0.003,0.03,0,stable,1.0,1,1.461949348449707,1.8660118579864502,24.345985412597656,1.4713054895401,27.84006690979004,107.04459381103516,3.491881847381592,1078.8680419921875,28.713647842407227,110.17040252685547,3.4428367614746094,1759.281005859375,24.7117919921875,113.62933349609375,2.999042510986328,995.065185546875,1.0171747207641602,1.101855993270874,10.23402214050293,12.11176586151123,8983.225537313878
2500,0.015533708967268467,16.795982360839844,0.3654657304286957,,18.09575843811035,0.003,0.03,0,stable,1.0,1,1.4547202587127686,1.8610697984695435,26.360517501831055,1.482954502105713,26.71565055847168,101.05635070800781,3.8781442642211914,2977.68896484375,27.97844886779785,104.66960906982422,3.868873357772827,2227.2451171875,23.731943130493164,105.46685791015625,3.295863151550293,1778.0789794921875,1.0144782066345215,1.0880054235458374,11.118220329284668,13.345450401306152,14493.285704212789
3000,0.014237670227885246,17.004039764404297,0.37096819281578064,,18.379648208618164,0.003,0.03,0,stable,1.0,1,1.4506337642669678,1.8582154512405396,27.756505966186523,1.4896632432937622,26.442363739013672,97.19013214111328,4.170900821685791,3602.257568359375,27.16704750061035,101.45773315429688,4.258635997772217,22019.58984375,23.72362518310547,100.5859375,3.485544204711914,4451.9541015625,1.012133002281189,1.0756922960281372,11.788809776306152,14.53664779663086,20258.42763200328
3500,0.013691392727196217,17.18289566040039,0.3755617141723633,,18.61541175842285,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.4482616186141968,1.8565382957458496,28.772602081298828,1.4935996532440186,26.426021575927734,94.58514404296875,4.4172821044921875,1064.8179931640625,27.47295570373535,99.70114135742188,4.532395839691162,3467.66064453125,24.117406845092773,97.42240905761719,3.623141288757324,1632.56103515625,1.012117624282837,1.0754554271697998,12.332072257995605,15.01540756225586,25738.512166626424
4000,0.01251218095421791,17.419166564941406,0.3825171887874603,,18.965068817138672,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.4484106302261353,1.8566441535949707,29.462013244628906,1.493351697921753,26.411640167236328,92.97418975830078,4.618582725524902,1524.2396240234375,27.897953033447266,98.60713195800781,4.757450580596924,2650.185302734375,23.754459381103516,94.78926849365234,3.8138701915740967,2437.9169921875,1.0120999813079834,1.0749520063400269,13.687432289123535,16.13634490966797,33793.51166891154
4500,0.011776914820075035,17.611576080322266,0.38906487822532654,,19.232343673706055,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.4498491287231445,1.857662558555603,29.883159637451172,1.4909619092941284,26.387197494506836,92.0726318359375,4.757315635681152,3387.63525390625,28.214258193969727,98.02230834960938,4.925779819488525,2093.8486328125,23.460277557373047,92.7357177734375,3.9815142154693604,6277.1220703125,1.0102322101593018,1.0646896362304688,15.200337409973145,18.383506774902344,42380.392608164075
