epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.2174711227417,0.2864595055580139,,10.472973823547363,0.0
500,15.812748908996582,0.34820398688316345,,16.817625045776367,0.0
1000,16.065038681030273,0.35078033804893494,,17.136260986328125,0.0
1500,16.363935470581055,0.35586461424827576,,17.525047302246094,0.0
2000,16.619943618774414,0.3612379729747772,,17.86551856994629,0.0
2500,16.795982360839844,0.3654657304286957,,18.09575843811035,0.0
3000,17.004039764404297,0.37096819281578064,,18.379648208618164,0.0
3500,17.18289566040039,0.3755617141723633,,18.61541175842285,0.0
4000,17.419166564941406,0.3825171887874603,,18.965068817138672,0.0
4500,17.611576080322266,0.38906487822532654,,19.232343673706055,0.0
4999,17.782018661499023,0.3953360617160797,,19.484294891357422,0.0
