epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,12.094682693481445,0.27080121636390686,,12.23309326171875,0.0
500,17.824155807495117,0.3328060507774353,,18.368793487548828,0.0
1000,19.753135681152344,0.3716845214366913,,20.62859535217285,0.0
1500,20.250795364379883,0.37927865982055664,,21.251346588134766,0.0
2000,20.577762603759766,0.3875964879989624,,21.665992736816406,0.0
2500,20.535747528076172,0.38466930389404297,,21.617839813232422,0.0
3000,20.924203872680664,0.3943491280078888,,22.116161346435547,0.0
3500,21.039554595947266,0.39608633518218994,,22.269569396972656,0.0
4000,21.110429763793945,0.3972998857498169,,22.363969802856445,0.0
4500,21.141647338867188,0.3978686034679413,,22.405868530273438,0.0
4999,21.14743995666504,0.39798709750175476,,22.413631439208984,0.0
