epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.4125038981437683,5.987100124359131,0.014112431555986404,,6.080960273742676,0.003,0.03,0,stable,1.0,1,1.8975046873092651,1.9970828294754028,7.2995524406433105,1.0555567741394043,77.87028503417969,182.5554962158203,1.1333550214767456,1153.85107421875,76.50045013427734,182.200927734375,1.1452970504760742,71364.234375,75.46871948242188,181.2911376953125,1.1523131132125854,660.43798828125,1.7212802171707153,2.6389472484588623,0.8755627870559692,1.6786624193191528,1529530.4598496163
500,0.006225273944437504,19.68764305114746,0.512239396572113,,22.159191131591797,0.003,0.03,0,stable,1.0,1,1.9008753299713135,1.9972811937332153,8.132196426391602,1.0535802841186523,77.57444763183594,182.14837646484375,1.139949083328247,7034.5,76.4863510131836,181.84706115722656,1.112149953842163,480.1552429199219,62.21853256225586,164.44407653808594,1.0575196743011475,772.2771606445312,1.0265084505081177,1.133126139640808,0.6915968656539917,27.677417755126953,1206474.4157939632
1000,0.004245729185640812,19.43532371520996,0.5129302144050598,,22.423696517944336,0.003,0.03,0,stable,1.0,1,1.8962576389312744,1.9970076084136963,8.397274017333984,1.056290864944458,75.91655731201172,181.2859649658203,1.1580934524536133,876.3809814453125,75.1463851928711,181.16368103027344,1.106404185295105,669.8987426757812,60.07741165161133,159.60574340820312,1.078661561012268,976.9178466796875,1.030663013458252,1.154991626739502,0.8276988863945007,17.333330154418945,1536997.9826787584
1500,0.004975061397999525,20.147268295288086,0.5480372309684753,,22.349512100219727,0.003,0.03,0,stable,1.0,1,1.8827744722366333,1.9961247444152832,8.647072792053223,1.0643271207809448,75.1324234008789,180.43441772460938,1.1755982637405396,24229.041015625,74.96955871582031,180.00035095214844,1.1030058860778809,452.03857421875,56.43684005737305,156.05181884765625,1.1286063194274902,814.4028930664062,1.0314618349075317,1.160906434059143,0.9176703095436096,14.719450950622559,1858039.8404242084
2000,0.006506691686809063,18.869327545166016,0.4822358191013336,,21.087196350097656,0.003,0.03,0,stable,1.0,1,1.877933382987976,1.9957764148712158,8.848587989807129,1.0672575235366821,73.60517120361328,179.35401916503906,1.2033549547195435,1022.3604736328125,75.2303237915039,178.6768341064453,1.1033169031143188,1708.6268310546875,54.34056091308594,152.98052978515625,1.1755129098892212,2000.523681640625,1.0309700965881348,1.1593241691589355,1.0233430862426758,14.432060241699219,2261187.8414875977
2500,0.006063022185117006,17.662342071533203,0.4202673137187958,,20.084976196289062,0.003,0.03,0,stable,1.0,1,1.8683862686157227,1.9950398206710815,9.014291763305664,1.073108196258545,72.77542114257812,178.35923767089844,1.2270039319992065,13776.2255859375,73.91259002685547,177.3916473388672,1.120252251625061,589.9896850585938,51.07908630371094,150.59585571289062,1.2362971305847168,2486.021728515625,1.0285471677780151,1.1507881879806519,1.1021174192428589,13.487018585205078,2701245.7779552354
3000,0.006822363007813692,19.717910766601562,0.5270106792449951,,22.86420440673828,0.003,0.03,0,stable,1.0,1,1.8628982305526733,1.9945862293243408,9.194535255432129,1.0765153169631958,71.62505340576172,177.40907287597656,1.2540034055709839,2152.590576171875,71.37435913085938,175.8592529296875,1.147318720817566,1484.009765625,49.65745162963867,149.22830200195312,1.284502387046814,947.1520385742188,1.0304923057556152,1.1615607738494873,1.1432312726974487,11.587126731872559,3108147.1575354924
3500,0.00640012277290225,19.421979904174805,0.5290442109107971,,22.835514068603516,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.85733163356781,1.9941025972366333,9.324806213378906,1.0800045728683472,70.67951202392578,176.49948120117188,1.2783114910125732,782.8973999023438,70.41085815429688,174.41259765625,1.1646323204040527,807.8536987304688,48.25407409667969,146.9951934814453,1.337520956993103,1985.44287109375,1.0287837982177734,1.1538169384002686,1.2266801595687866,12.020896911621094,3644326.3863830366
4000,0.003131489036604762,20.596349716186523,0.6120842099189758,,25.128507614135742,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.8475284576416016,1.9931930303573608,9.43614387512207,1.0862326622009277,69.4907455444336,175.9764404296875,1.3052178621292114,761.4064331054688,70.59471130371094,173.98463439941406,1.1890809535980225,577.9571533203125,45.15625762939453,150.5804901123047,1.4447520971298218,1784.1551513671875,1.0181471109390259,1.1033852100372314,1.4450792074203491,16.564990997314453,4892084.543387356
4500,0.0003867310588248074,22.35774803161621,0.6629083752632141,,34.19599151611328,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.8472766876220703,1.9931687116622925,9.440168380737305,1.0863940715789795,68.98311614990234,175.7183380126953,1.3161054849624634,991.7684936523438,70.76102447509766,173.7243194580078,1.203078269958496,658.316162109375,42.60783386230469,153.41180419921875,1.579555630683899,38831.546875,1.011781930923462,1.0714423656463623,1.753145694732666,21.4196834564209,6622732.909950261
