epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.386930465698242,0.21495358645915985,,9.424777030944824,0.0
500,14.814687728881836,0.5956196188926697,,14.96224594116211,0.0
1000,14.815634727478027,0.5980484485626221,,14.96345043182373,0.0
1500,14.815512657165527,0.5980427265167236,,14.963920593261719,0.0
2000,14.817026138305664,0.6037301421165466,,14.964715957641602,0.0
2500,14.817452430725098,0.6060414910316467,,14.96561050415039,0.0
3000,14.817818641662598,0.6085449457168579,,14.966283798217773,0.0
3500,14.819087028503418,0.6129477024078369,,14.967004776000977,0.0
4000,14.819541931152344,0.6157525181770325,,14.967720031738281,0.0
4500,14.820211410522461,0.6181253790855408,,14.968442916870117,0.0
4999,14.820272445678711,0.6185722947120667,,14.993420600891113,0.0
