Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8618746995925903,1.9944988489151,5.199634075164795,1.077154278755188,76.58470916748047,182.27749633789062,0.07019531726837158,328.21044921875,77.7869644165039,182.58935546875,0.0696730688214302,8022.4296875,77.86402130126953,181.36419677734375,0.06908424198627472,2248.935791015625,1.0032005310058594,1.0240147113800049,0.9032909274101257,25.52186393737793,4062.4915688456886
500,1.8542463779449463,1.9938244819641113,6.5530805587768555,1.0819531679153442,86.78639221191406,192.10467529296875,0.4224243760108948,458.0119934082031,49.44981384277344,181.23106384277344,0.8364633917808533,4282.30908203125,69.92388153076172,192.48219299316406,1.0391846895217896,16853.833984375,1.0031253099441528,1.021417260169983,0.3707937002182007,250.8153076171875,2284054.531858816
1000,1.853805422782898,1.9937840700149536,6.553651809692383,1.0822324752807617,83.2370376586914,188.5272674560547,0.42466235160827637,1081.686279296875,56.15754699707031,171.8646240234375,0.9410750269889832,1542.726806640625,72.74954223632812,187.8956298828125,1.1556648015975952,13327.974609375,1.1998507976531982,1.5914539098739624,0.4959190785884857,17.224735260009766,3842678.4156011087
1500,1.8537265062332153,1.9937766790390015,6.553064823150635,1.0822824239730835,76.31697845458984,183.86854553222656,0.4552091956138611,432.5416564941406,62.454715728759766,169.82125854492188,1.021776556968689,1690.4444580078125,76.19731140136719,184.6461944580078,1.266847848892212,5032.4033203125,1.2342320680618286,1.710334300994873,0.5187181830406189,7.5204572677612305,5127519.497606211
2000,1.8546459674835205,1.9938607215881348,6.5476765632629395,1.0817002058029175,68.26011657714844,177.3992462158203,0.49923229217529297,21793.35546875,66.23521423339844,169.00198364257812,1.112779974937439,1236.9136962890625,77.21415710449219,182.60476684570312,1.381579875946045,8366.072265625,1.2763032913208008,1.8150001764297485,0.4903854727745056,5.815194606781006,6308887.011346139
2500,1.854671835899353,1.9938632249832153,6.546294689178467,1.0816837549209595,64.43577575683594,172.0685577392578,0.5321590304374695,1102.6807861328125,68.42540740966797,168.96580505371094,1.1617188453674316,7534.6875,74.53192138671875,181.9416961669922,1.480401635169983,4434.13232421875,1.3942397832870483,2.0653328895568848,0.5019153952598572,3.8415544033050537,7698179.988003928
2999,1.8546018600463867,1.9938567876815796,6.546987056732178,1.0817281007766724,64.80702209472656,172.5099639892578,0.5275951027870178,1848.2181396484375,68.92623901367188,168.9621124267578,1.1617588996887207,21948.029296875,75.76396942138672,181.96884155273438,1.4852489233016968,6669.85693359375,1.4164007902145386,2.0922605991363525,0.5279194116592407,3.7934110164642334,8054991.547201787
