epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.3022446930408478,11.01961898803711,0.35316500067710876,,11.17162799835205,0.003,0.03,150,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8823206424713135,1.9960929155349731,7.337747573852539,1.0646008253097534,77.8857421875,182.54920959472656,1.133237361907959,998.9500732421875,76.52564239501953,182.20779418945312,1.1451382637023926,3872.3740234375,75.48593139648438,181.2827606201172,1.1517798900604248,587.3936157226562,1.8435791730880737,2.732426404953003,0.916138231754303,1.6066216230392456,10.04782533910817
500,0.01821490377187729,16.79643440246582,0.4190328121185303,,17.40334129333496,0.003,0.03,155,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8746874332427979,1.9955334663391113,17.777189254760742,1.0692360401153564,66.05958557128906,170.77005004882812,1.6284748315811157,1608.826904296875,67.58656311035156,170.0266571044922,1.590675711631775,1289.874267578125,61.42127227783203,170.9984588623047,1.5146784782409668,1006.2086181640625,1.8201982975006104,2.28521990776062,8.27267074584961,3.6441917419433594,577.0214939512664
1000,0.011008506640791893,18.567811965942383,0.4263938367366791,,19.530546188354492,0.003,0.03,171,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.891222596168518,1.9966927766799927,20.01604461669922,1.0592706203460693,65.2897720336914,154.18484497070312,2.3354361057281494,966.220947265625,60.52248001098633,152.0917205810547,2.3845293521881104,12978.1220703125,49.70552062988281,146.97227478027344,2.1411333084106445,9656.6298828125,1.6225742101669312,2.2586896419525146,11.558892250061035,3.5023889541625977,2758.727767179539
1500,0.008580702356994152,19.420087814331055,0.45649564266204834,,20.652164459228516,0.003,0.03,192,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.9006702899932861,1.9972693920135498,21.086776733398438,1.0537002086639404,61.071834564208984,145.6692352294922,3.087379217147827,2184.05078125,57.99259567260742,143.60250854492188,3.0889692306518555,8903.93359375,44.82818603515625,131.870361328125,2.7078452110290527,938.4011840820312,1.7009130716323853,2.3656952381134033,12.22528076171875,2.9551610946655273,6657.274049898639
2000,0.007453865371644497,19.955028533935547,0.4664655029773712,,21.41920280456543,0.003,0.03,215,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.9056668281555176,1.997550129890442,21.798988342285156,1.0507895946502686,59.21662521362305,141.75418090820312,3.7412400245666504,1884.798095703125,55.503360748291016,139.27980041503906,3.7016022205352783,3073.101318359375,41.15265655517578,123.04129791259766,3.2228944301605225,6544.53955078125,1.6381763219833374,2.359679937362671,12.973882675170898,2.8643476963043213,12622.85821692142
2500,0.017238251864910126,17.035900115966797,0.41705095767974854,,17.674074172973633,0.003,0.03,235,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.9574322700500488,1.9995272159576416,23.078453063964844,1.0219885110855103,57.303871154785156,142.42745971679688,4.037411689758301,7516.78955078125,54.91728591918945,140.60877990722656,3.9368300437927246,1209.7071533203125,41.309959411621094,125.669189453125,3.3909761905670166,2056.12060546875,1.7740159034729004,2.4117913246154785,14.208088874816895,2.798828363418579,17673.265545374787
3000,0.011958327144384384,18.33521842956543,0.4344453811645508,,19.227222442626953,0.003,0.03,248,250,100,150,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.9586334228515625,1.999553918838501,23.09514808654785,1.021347999572754,56.468055725097656,142.577880859375,4.559091091156006,1287.3922119140625,54.17630386352539,140.44186401367188,4.400498867034912,1424.6146240234375,38.54973220825195,121.57395935058594,3.7958483695983887,3153.2548828125,1.74945867061615,2.370330810546875,14.512598037719727,2.994769811630249,25524.36559340644
3500,0.00951099768280983,19.14188003540039,0.4482140839099884,,20.2531795501709,0.0027293517406962787,0.027293517406962786,250,250,100,150,250,3333,,cosine_inc_closed_form,1,linear_decay,0.9097839135654262,1,1.960466742515564,1.9995933771133423,23.11435890197754,1.020372748374939,55.38286209106445,140.94529724121094,5.143253326416016,4032.588134765625,52.92107391357422,138.33291625976562,4.93206262588501,1531.10546875,36.217620849609375,115.93468475341797,4.2219438552856445,62118.40234375,1.750731348991394,2.3504161834716797,14.691597938537598,3.1136205196380615,36368.87261708109
4000,0.0077289193868637085,19.786296844482422,0.45745649933815,,21.134187698364258,0.001919027611044418,0.01919027611044418,250,250,100,150,250,3333,,cosine_inc_closed_form,1,linear_decay,0.6396758703481393,1,1.9594649076461792,1.9995720386505127,23.15276336669922,1.0209052562713623,54.498714447021484,138.98873901367188,5.636162281036377,2096.837646484375,51.69782638549805,135.7830047607422,5.401779651641846,1722.0255126953125,35.0501594543457,111.03945922851562,4.562644958496094,80873.8046875,1.736009120941162,2.3440473079681396,14.942582130432129,3.1349072456359863,48057.98017401512
4500,0.006644856184720993,20.233135223388672,0.4683307707309723,,21.75349235534668,0.001108703481392557,0.01108703481392557,250,250,100,150,250,3333,,cosine_inc_closed_form,1,linear_decay,0.36956782713085234,1,1.9584311246871948,1.9995495080947876,23.187326431274414,1.0214557647705078,54.357337951660156,137.54644775390625,5.933271408081055,11688.2705078125,50.786415100097656,133.88116455078125,5.734236717224121,9130.259765625,34.09638595581055,107.87833404541016,4.822057723999023,3271.290771484375,1.7287193536758423,2.345227003097534,15.180281639099121,3.1178178787231445,57747.440789976514
