epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.472500801086426,0.16500221192836761,,5.561900615692139,0.0
500,18.59325408935547,0.31785497069358826,,21.376354217529297,0.0
1000,20.021011352539062,0.3525279462337494,,24.374303817749023,0.0
1500,20.366741180419922,0.3734724223613739,,25.326311111450195,0.0
2000,20.53837776184082,0.3847062587738037,,25.9633731842041,0.0
2500,20.735187530517578,0.3956034183502197,,27.03021812438965,0.0
3000,20.804845809936523,0.39024829864501953,,28.250225067138672,0.0
3500,20.89684295654297,0.38337430357933044,,31.033613204956055,0.0
4000,20.667953491210938,0.3526289463043213,,33.97919845581055,0.0
4500,20.495107650756836,0.3357528746128082,,35.54847717285156,0.0
4999,20.440601348876953,0.3292732238769531,,39.78396987915039,0.0
