epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,3.6719706058502197,-0.03011440485715866,,3.686544418334961,0.0
500,26.123563766479492,0.5843722224235535,,33.30359649658203,0.0
1000,27.066341400146484,0.6665499806404114,,39.22199630737305,0.0
1500,26.96384048461914,0.6570792198181152,,36.52094268798828,0.0
2000,27.18364906311035,0.6755364537239075,,42.5147819519043,0.0
2500,27.170238494873047,0.6678056716918945,,44.39443588256836,0.0
3000,27.074085235595703,0.6526889801025391,,45.02642822265625,0.0
3500,26.93320083618164,0.6328738331794739,,45.808082580566406,0.0
4000,26.801069259643555,0.6150544285774231,,46.72145080566406,0.0
4500,26.742284774780273,0.6073417067527771,,46.88932418823242,0.0
4999,26.731067657470703,0.6058826446533203,,46.92090606689453,0.0
