epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.780648231506348,0.11748799681663513,,9.864169120788574,0.0
500,14.730899810791016,0.2779611349105835,,14.986623764038086,0.0
1000,14.731027603149414,0.2779010236263275,,14.987238883972168,0.0
1500,14.73117446899414,0.2782982885837555,,14.987588882446289,0.0
2000,14.731290817260742,0.27821895480155945,,14.98751163482666,0.0
2500,14.731549263000488,0.27877485752105713,,14.987546920776367,0.0
3000,14.732229232788086,0.27972379326820374,,14.987895965576172,0.0
3500,14.73259162902832,0.2802588939666748,,14.98876953125,0.0
4000,14.733243942260742,0.2810894548892975,,14.990041732788086,0.0
4500,14.733770370483398,0.28169047832489014,,14.990100860595703,0.0
4999,14.733952522277832,0.28186914324760437,,14.997041702270508,0.0
