epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.987100124359131,0.014112431555986404,,6.080960273742676,0.0
500,19.291025161743164,0.4994335174560547,,21.739360809326172,0.0
1000,19.055160522460938,0.5031252503395081,,21.95331382751465,0.0
1500,19.083629608154297,0.5165795683860779,,21.519681930541992,0.0
2000,21.762067794799805,0.6359520554542542,,25.42942237854004,0.0
2500,21.94339942932129,0.6423207521438599,,29.425033569335938,0.0
3000,21.765840530395508,0.6286346316337585,,32.82210922241211,0.0
3500,21.827838897705078,0.615737795829773,,36.5025634765625,0.0
4000,21.687484741210938,0.59178227186203,,39.212135314941406,0.0
4500,21.515884399414062,0.5726262927055359,,40.0013313293457,0.0
4999,21.475706100463867,0.5684415698051453,,40.123252868652344,0.0
