epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.975082397460938,0.03042772226035595,,11.201809883117676,0.0
500,22.956077575683594,0.5277618765830994,,29.94002914428711,0.0
1000,22.915889739990234,0.5304787755012512,,30.312654495239258,0.0
1500,22.77644157409668,0.5226075053215027,,29.734874725341797,0.0
2000,22.579734802246094,0.5159264206886292,,29.232006072998047,0.0
2500,22.84234619140625,0.5289020538330078,,30.269752502441406,0.0
3000,22.813644409179688,0.5269902944564819,,30.476043701171875,0.0
3500,23.069988250732422,0.5435324311256409,,30.61410903930664,0.0
4000,23.568132400512695,0.5727415680885315,,33.80942153930664,0.0
4500,23.653213500976562,0.5784704685211182,,38.62575912475586,0.0
4999,23.64053726196289,0.5736501812934875,,41.604312896728516,0.0
