epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.1698402762413025,14.001285552978516,0.6017675399780273,,14.12379264831543,0.002999999704010574,0.02999999703921747,1.8807226419448853,1.9959791898727417,7.314158916473389,1.0655661821365356,77.88665771484375,182.55348205566406,1.1332229375839233,1046.829345703125,76.51836395263672,182.20840454101562,1.1451886892318726,7492.8623046875,75.47166442871094,181.28396606445312,1.1518774032592773,614.555419921875,1.8422205448150635,2.731600046157837,0.9159834980964661,1.6069328784942627,10.014994311252154
500,0.015066100284457207,17.892858505249023,0.6713709831237793,,18.196441650390625,0.0029263178201258035,0.02926295708101175,1.7370364665985107,1.977125644683838,20.196487426757812,1.164811134338379,58.4133415222168,164.7761688232422,1.5631533861160278,4627.73388671875,56.71616744995117,164.46054077148438,1.5800089836120605,2850.075439453125,55.66579055786133,168.10894775390625,1.494095802307129,1141.8232421875,1.257323980331421,1.8424880504608154,5.266701698303223,4.334598064422607,392.5131057017561
1000,0.009786621667444706,19.581466674804688,0.7027819752693176,,20.041292190551758,0.0027130669537502256,0.027129808451334846,1.7072858810424805,1.9706761837005615,23.76961326599121,1.189056634902954,43.6522331237793,139.47032165527344,2.216766119003296,3470.873779296875,41.932674407958984,139.1729736328125,2.2581143379211426,4812.98779296875,38.85407638549805,144.09521484375,2.0630664825439453,2731.194091796875,1.2726446390151978,1.8190919160842896,8.230363845825195,5.516917705535889,2020.3200662838735
1500,0.007640406023710966,20.467395782470703,0.7090129852294922,,21.05548858642578,0.002381121585490829,0.023809358600580043,1.691970944404602,1.966947078704834,25.494943618774414,1.2021429538726807,37.69623947143555,127.0750732421875,2.681525707244873,5727.3984375,36.52004623413086,128.02227783203125,2.745119571685791,28418.216796875,32.72029113769531,129.793701171875,2.457704782485962,762.7545776367188,1.2877074480056763,1.8336483240127563,9.602984428405762,5.7510986328125,4429.2809249425745
2000,0.006353859789669514,21.474506378173828,0.7287513613700867,,22.231740951538086,0.0019629748407922155,0.01962663629507368,1.6833192110061646,1.9647108316421509,26.546592712402344,1.2097293138504028,34.09760284423828,119.4091796875,3.0383100509643555,5116.142578125,34.67422103881836,122.28682708740234,3.0606913566589355,4439.60791015625,30.54971694946289,121.25489807128906,2.7045681476593018,1348.5477294921875,1.2285282611846924,1.718639612197876,11.299097061157227,6.561639308929443,7544.006995283066
2500,0.005478581879287958,21.932376861572266,0.7259810566902161,,22.78400421142578,0.0014995578364251723,0.014991075536818636,1.678596019744873,1.9634493589401245,27.23297119140625,1.2139320373535156,32.11750793457031,115.16650390625,3.284578323364258,6772.38232421875,33.77555847167969,118.92572021484375,3.282377243041992,1096.4945068359375,29.38064193725586,115.61504364013672,2.884033441543579,2201.238037109375,1.1940972805023193,1.6419230699539185,12.86097240447998,7.263497352600098,10890.234719755712
3000,0.0042357114143669605,22.637039184570312,0.7364090085029602,,23.658363342285156,0.0010362330575932738,0.010356437310683876,1.6760491132736206,1.962756872177124,27.680011749267578,1.2162164449691772,30.781070709228516,112.79420471191406,3.4610514640808105,8432.9599609375,33.12027359008789,116.75018310546875,3.4463932514190674,2094.39599609375,28.26285743713379,111.62442779541016,3.0419228076934814,5825.11328125,1.1700841188430786,1.5860642194747925,14.54393196105957,7.737405776977539,14607.274201235954
3500,0.0037045611534267664,23.140031814575195,0.7426891326904297,,24.30984115600586,0.000618353961822141,0.00617639229766675,1.6747066974639893,1.962388515472412,27.961360931396484,1.2174255847930908,29.900007247924805,111.39860534667969,3.5847597122192383,117519.1015625,32.69108963012695,115.35540008544922,3.5646846294403076,4010.13037109375,27.606409072875977,108.75005340576172,3.161604404449463,2322.443359375,1.1549724340438843,1.5490483045578003,16.122665405273438,8.064611434936523,18213.098574629486
4000,0.0033154068514704704,23.480131149291992,0.7505729794502258,,24.77785301208496,0.0002868254665407142,0.0028601124277275675,1.6737585067749023,1.9621267318725586,28.1225528717041,1.2182821035385132,29.440214157104492,110.50122833251953,3.6673638820648193,6975.99853515625,32.39556884765625,114.44197845458984,3.653550863265991,3336.088623046875,27.2605037689209,106.60376739501953,3.251920700073242,1362.420166015625,1.148194432258606,1.5445737838745117,17.18932342529297,7.174490928649902,21063.116649642026
4500,0.0031401256565004587,23.666906356811523,0.7541729807853699,,25.03192138671875,7.409989076198911e-05,0.00073221828041645,1.673187494277954,1.9619686603546143,28.195226669311523,1.2187986373901367,29.27464485168457,110.03558349609375,3.714613676071167,4690.79443359375,32.33924865722656,114.06242370605469,3.700514793395996,7820.64892578125,27.208145141601562,105.61093139648438,3.2965540885925293,1138.2005615234375,1.1486257314682007,1.5585966110229492,17.747230529785156,6.330746173858643,22674.733161275803
4999,0.003106001764535904,23.699777603149414,0.7543999552726746,,25.077987670898438,1e-06,1e-06,1.6730749607086182,1.9619375467300415,28.208454132080078,1.2189006805419922,29.27999496459961,110.00106048583984,3.7224373817443848,4162.845703125,32.349796295166016,114.03490447998047,3.708386182785034,15070.7978515625,27.207185745239258,105.46107482910156,3.3045287132263184,1227.869140625,1.1479862928390503,1.5576151609420776,17.84873390197754,6.297516345977783,22967.22825820843
