epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.13022403419017792,9.27351188659668,0.18417046964168549,,9.431356430053711,0.002999999704010574,0.02999999703921747,1.8571640253067017,1.99408757686615,5.176130771636963,1.0801101922988892,76.36245727539062,182.11831665039062,0.07027000188827515,2152.752685546875,77.17191314697266,182.44358825683594,0.06991902738809586,298.8701477050781,77.5576171875,181.51119995117188,0.06924429535865784,2256.767578125,1.0031960010528564,1.0239851474761963,0.9033966064453125,25.514678955078125,inf
500,0.02947862260043621,14.7275972366333,0.3700718581676483,,15.30546760559082,0.0029263178201258035,0.02926295708101175,1.8544285297393799,1.9938409328460693,7.284726142883301,1.081837773323059,90.21749114990234,193.70677185058594,0.5751250386238098,2848.27783203125,84.20836639404297,195.08029174804688,0.7077039480209351,1096.0867919921875,95.71826934814453,195.48788452148438,0.9620664715766907,30778.546875,1.0001221895217896,1.001252293586731,0.2184826284646988,368.2566833496094,inf
1000,0.029463689774274826,14.729475021362305,0.37405335903167725,,15.307552337646484,0.0027130669537502256,0.027129808451334846,1.8079514503479004,1.9887267351150513,9.232362747192383,1.1125187873840332,81.2894058227539,186.11737060546875,0.7506508827209473,538.7542724609375,81.46986389160156,188.42221069335938,0.8486225008964539,1815.759521484375,89.85520935058594,191.0742645263672,1.0967525243759155,3256.466796875,1.000134825706482,1.0013635158538818,0.20980432629585266,387.7228698730469,inf
1500,0.029458843171596527,14.729571342468262,0.37473711371421814,,15.307580947875977,0.002381121585490829,0.023809358600580043,1.774030089378357,1.9837969541549683,14.90243148803711,1.136635184288025,77.0210952758789,184.3492889404297,0.8764412999153137,603.326904296875,79.10057830810547,186.43313598632812,0.9561978578567505,804.4851684570312,85.88799285888672,188.8708038330078,1.1978520154953003,2293.56396484375,1.0001565217971802,1.001558542251587,0.20128898322582245,372.37542724609375,inf
2000,0.029463039711117744,14.729532241821289,0.37448999285697937,,15.307942390441895,0.0019629748407922155,0.01962663629507368,1.723221778869629,1.9742571115493774,19.49309730529785,1.1758832931518555,77.03251647949219,183.90396118164062,0.9473593831062317,589.6221923828125,79.21441650390625,185.3681640625,1.019410490989685,1194.593994140625,85.6136703491211,187.21038818359375,1.2491692304611206,40919.7890625,1.0001766681671143,1.0017322301864624,0.1935691386461258,392.8637390136719,inf
2500,0.029454249888658524,14.729714393615723,0.37509164214134216,,15.308475494384766,0.0014995578364251723,0.014991075536818636,1.7106704711914062,1.9714617729187012,22.704349517822266,1.186221718788147,75.78279876708984,183.39962768554688,0.998944103717804,113209.59375,80.05916595458984,184.56600952148438,1.0520046949386597,7993.09228515625,84.18643951416016,186.7449951171875,1.2911489009857178,22460.529296875,1.0001649856567383,1.001629114151001,0.1859186589717865,406.67230224609375,inf
3000,0.029452838003635406,14.730167388916016,0.3761143386363983,,15.30849838256836,0.0010362330575932738,0.010356437310683876,1.6851389408111572,1.9651890993118286,24.008365631103516,1.208121657371521,76.41466522216797,183.44590759277344,1.0171947479248047,707.0073852539062,78.17991638183594,184.4852294921875,1.0848426818847656,3440.125,83.35513305664062,186.3695831298828,1.3131282329559326,37659.81640625,1.000165343284607,1.0016299486160278,0.1799153834581375,426.70281982421875,inf
3500,0.029452413320541382,14.730611801147461,0.376903772354126,,15.308865547180176,0.000618353961822141,0.00617639229766675,1.6778732538223267,1.9632534980773926,24.37925148010254,1.2145789861679077,75.91645812988281,183.46270751953125,1.0305136442184448,5976.92626953125,78.86322784423828,184.40765380859375,1.0888785123825073,23143.84375,83.13999938964844,186.24966430664062,1.3203679323196411,26149.201171875,1.0001130104064941,1.0011601448059082,0.1763947755098343,456.7249450683594,inf
4000,0.029447367414832115,14.731128692626953,0.37817099690437317,,15.309698104858398,0.0002868254665407142,0.0028601124277275675,1.6602537631988525,1.9582687616348267,24.504880905151367,1.2306782007217407,75.98567962646484,183.43524169921875,1.0326875448226929,3149.960693359375,78.91307067871094,184.42190551757812,1.091253638267517,983.79736328125,83.1439208984375,186.267333984375,1.3222991228103638,31926.498046875,1.000082015991211,1.000868797302246,0.17449569702148438,511.1951904296875,inf
4500,0.02944483608007431,14.731393814086914,0.3788816034793854,,15.30999755859375,7.409989076198911e-05,0.00073221828041645,1.6624228954315186,1.9589052200317383,24.542556762695312,1.2286617755889893,76.1474609375,183.44520568847656,1.031917691230774,862.16162109375,78.85343933105469,184.3953399658203,1.091918706893921,1363.2965087890625,83.23615264892578,186.2508087158203,1.3219587802886963,81185.703125,1.0000429153442383,1.000482439994812,0.1738225817680359,703.2273559570312,inf
4999,0.0294046588242054,14.731498718261719,0.37912440299987793,,15.316252708435059,1e-06,1e-06,1.662603735923767,1.9589580297470093,24.541851043701172,1.2284941673278809,76.15149688720703,183.44992065429688,1.0319185256958008,989.1790771484375,78.90618133544922,184.3969268798828,1.09153413772583,1327.7874755859375,83.18206024169922,186.25738525390625,1.3223950862884521,193252.21875,1.0000256299972534,1.000299334526062,0.17357879877090454,1294.2066650390625,inf
