epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.484074592590332,0.024722760543227196,,9.532248497009277,0.0
500,25.187332153320312,0.7718448638916016,,27.617101669311523,0.0
1000,23.720319747924805,0.7562370300292969,,26.339921951293945,0.0
1500,26.414226531982422,0.802394688129425,,29.38455581665039,0.0
2000,27.93378448486328,0.8115264773368835,,29.9228572845459,0.0
2500,26.487024307250977,0.8027763366699219,,29.78515625,0.0
3000,26.013988494873047,0.7955260276794434,,29.858495712280273,0.0
3500,27.364330291748047,0.8240229487419128,,33.23236083984375,0.0
4000,29.351518630981445,0.8550974726676941,,40.601539611816406,0.0
4500,29.345813751220703,0.8524428009986877,,44.67134094238281,0.0
4999,29.26770782470703,0.845057487487793,,47.39319610595703,0.0
