epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.549126625061035,0.2818171977996826,,6.65179967880249,0.0
500,17.694622039794922,0.31441783905029297,,19.87225341796875,0.0
1000,19.3492374420166,0.3853856027126312,,22.602872848510742,0.0
1500,19.786161422729492,0.41769421100616455,,23.45424461364746,0.0
2000,20.138996124267578,0.4282960593700409,,24.355323791503906,0.0
2500,20.426620483398438,0.4374818801879883,,25.42698860168457,0.0
3000,20.596206665039062,0.434680700302124,,26.776447296142578,0.0
3500,20.656957626342773,0.41776248812675476,,29.22224235534668,0.0
4000,20.347938537597656,0.37328195571899414,,32.46028518676758,0.0
4500,20.131254196166992,0.3517504632472992,,33.90928649902344,0.0
4999,20.048622131347656,0.3428764343261719,,38.218597412109375,0.0
