epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,12.351283073425293,0.22060070931911469,,12.812341690063477,0.0
500,17.798362731933594,0.2919977009296417,,19.69002342224121,0.0
1000,18.743337631225586,0.30108577013015747,,21.267894744873047,0.0
1500,19.172903060913086,0.3109833002090454,,22.05776023864746,0.0
2000,19.37198257446289,0.31698107719421387,,22.486087799072266,0.0
2500,19.575212478637695,0.3226478397846222,,22.9224796295166,0.0
3000,19.800498962402344,0.3297308683395386,,23.440223693847656,0.0
3500,19.910808563232422,0.3343330919742584,,23.6888484954834,0.0
4000,20.002336502075195,0.338605135679245,,23.918630599975586,0.0
4500,20.041656494140625,0.3405035436153412,,24.021530151367188,0.0
4999,20.048219680786133,0.3408423662185669,,24.038894653320312,0.0
