epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.965057849884033,0.12287119776010513,,7.084789276123047,0.0
500,12.848814010620117,0.32343244552612305,,13.333761215209961,0.0
1000,12.848006248474121,0.32182013988494873,,13.332574844360352,0.0
1500,12.84759521484375,0.3212052583694458,,13.331611633300781,0.0
2000,12.847146034240723,0.31915023922920227,,13.3327054977417,0.0
2500,12.846914291381836,0.32000839710235596,,13.330802917480469,0.0
3000,12.847213745117188,0.3198690712451935,,13.331514358520508,0.0
3500,12.848411560058594,0.32259127497673035,,13.334794044494629,0.0
4000,12.849544525146484,0.32610151171684265,,13.333897590637207,0.0
4500,12.851619720458984,0.33174604177474976,,13.337396621704102,0.0
4999,12.853864669799805,0.338194340467453,,13.339521408081055,0.0
