epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.43268537521362305,5.735726356506348,0.09776125103235245,,5.822532653808594,0.003,0.03,100,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8454177379608154,1.9929873943328857,5.205366611480713,1.087587833404541,76.3388671875,182.1783447265625,0.0702265277504921,637.0941162109375,77.15782165527344,182.44288635253906,0.06981588155031204,349.59930419921875,77.74940490722656,181.70750427246094,0.06916303932666779,1574.9302978515625,1.003196120262146,1.0239859819412231,0.9033270478248596,25.50893783569336,inf
500,0.005691010504961014,19.638940811157227,0.511248767375946,,23.106786727905273,0.003,0.03,108,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.9023183584213257,1.9973639249801636,6.402571678161621,1.0527374744415283,46.581298828125,154.01583862304688,0.3879971206188202,2761.033203125,28.436847686767578,147.96981811523438,0.8446835875511169,1082.8929443359375,29.213958740234375,122.91287994384766,1.0268023014068604,14653.4228515625,1.0066362619400024,1.0407150983810425,0.43546074628829956,162.81771850585938,inf
1000,0.008023261092603207,18.704011917114258,0.4654900133609772,,21.066225051879883,0.003,0.03,131,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.902146816253662,1.9973541498184204,6.402634620666504,1.0528377294540405,49.84982681274414,156.22589111328125,0.3715217411518097,73185.109375,34.971195220947266,159.5939483642578,0.8801869750022888,6801.623046875,33.35401153564453,139.0084228515625,1.0653271675109863,30725.322265625,1.0051944255828857,1.0330846309661865,0.42055338621139526,181.14488220214844,inf
1500,0.006528202444314957,19.106475830078125,0.4895873963832855,,21.619609832763672,0.003,0.03,163,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.903515338897705,1.9974312782287598,6.402496337890625,1.0520398616790771,54.82804870605469,158.91188049316406,0.3995237350463867,2166.615478515625,45.07192611694336,167.29562377929688,0.911778450012207,2272.622802734375,38.81623458862305,151.87400817871094,1.1170178651809692,27701.134765625,1.0046873092651367,1.0312590599060059,0.4603371024131775,58.671966552734375,inf
2000,0.043337076902389526,13.117569923400879,0.32004284858703613,,13.627906799316406,0.003,0.03,198,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.6716716289520264,1.9615468978881836,20.334203720092773,1.2201732397079468,68.65975189208984,176.3863983154297,0.5720243453979492,1694.427978515625,55.54621505737305,174.02247619628906,0.982759952545166,919.7030029296875,44.978641510009766,163.83633422851562,1.2042351961135864,2351.1884765625,1.000571370124817,1.004866361618042,0.4276753067970276,580.7154541015625,inf
2500,0.043367184698581696,13.117393493652344,0.3192451000213623,,13.627509117126465,0.003,0.03,228,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.6050596237182617,1.939754605293274,34.140663146972656,1.2855854034423828,71.74835968017578,179.73207092285156,0.7771854996681213,1475.1195068359375,61.96696472167969,177.2364959716797,1.0996532440185547,4058.826904296875,53.82814407348633,170.67202758789062,1.28416907787323,4972.875,1.0003210306167603,1.002921223640442,0.4082867205142975,646.8091430664062,inf
3000,0.04337730631232262,13.117547035217285,0.31971076130867004,,13.629666328430176,0.003,0.03,246,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.7705974578857422,1.9832369089126587,41.434226989746094,1.139163851737976,74.80308532714844,181.3304901123047,0.9460995197296143,447.9726257324219,67.64029693603516,179.36495971679688,1.2127413749694824,1716.3800048828125,62.75441360473633,173.97618103027344,1.3550366163253784,8300.8154296875,1.0001516342163086,1.0014997720718384,0.38083335757255554,600.5354614257812,inf
3500,0.0433671809732914,13.116987228393555,0.31823912262916565,,13.629871368408203,0.0027293517406962787,0.027293517406962786,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.9097839135654262,1,1.762323021888733,1.9818387031555176,48.392330169677734,1.1453295946121216,77.62359619140625,181.43600463867188,1.079406499862671,616.4410400390625,70.86054229736328,180.14633178710938,1.3239015340805054,4093.491455078125,67.90729522705078,176.13223266601562,1.4476759433746338,7191.3935546875,1.0000624656677246,1.0006786584854126,0.34518760442733765,597.453857421875,inf
4000,0.043330252170562744,13.118413925170898,0.32241690158843994,,13.629940032958984,0.001919027611044418,0.01919027611044418,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.6396758703481393,1,1.7558519840240479,1.9806965589523315,51.6801643371582,1.150221824645996,78.0120620727539,181.45510864257812,1.1610932350158691,346.2557067871094,72.77658081054688,180.19288635253906,1.3874765634536743,904.1812744140625,68.76521301269531,176.9515838623047,1.520904302597046,5649.0625,1.0000351667404175,1.0004068613052368,0.3123759329319,579.1295776367188,inf
4500,0.04332447797060013,13.120828628540039,0.32776451110839844,,13.632591247558594,0.001108703481392557,0.01108703481392557,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.36956782713085234,1,1.7503626346588135,1.9796936511993408,52.17821502685547,1.1544215679168701,77.2667007446289,181.33653259277344,1.204040288925171,655.9173583984375,72.2190170288086,180.6125946044922,1.4259719848632812,789.1787109375,69.80854034423828,177.31112670898438,1.5439798831939697,11568.2197265625,1.0000290870666504,1.0003418922424316,0.29051217436790466,623.775390625,inf
4999,0.043298278003931046,13.123291969299316,0.33399030566215515,,13.635772705078125,0.0002999999999999999,0.002999999999999999,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.09999999999999998,1,1.7504181861877441,1.9797040224075317,52.326873779296875,1.1543786525726318,77.20882415771484,181.17291259765625,1.2127244472503662,758.0499877929688,72.1583480834961,180.65817260742188,1.4348686933517456,1128.98095703125,70.04777526855469,177.25804138183594,1.5503840446472168,9644.3115234375,1.0000146627426147,1.0001816749572754,0.28242677450180054,1014.6222534179688,inf
