epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.39182591438293457,4.253054618835449,0.003901548683643341,,4.316936492919922,0.0009999999014026553,1.8951867818832397,1.996942162513733,7.301510810852051,1.056922435760498,77.81355285644531,182.57691955566406,1.1342445611953735,1133.21875,76.58332061767578,182.22952270507812,1.1449148654937744,2882.561279296875,75.5611343383789,181.29052734375,1.154639720916748,881.6187744140625,2.667708396911621,2.988015651702881,0.6163409948348999,1.1091276407241821,1079642.9759239927
500,0.002512813312932849,16.419343948364258,0.17402620613574982,,26.010356903076172,0.0009754556526527767,1.893924593925476,1.9968639612197876,7.305253505706787,1.0576684474945068,77.94956970214844,182.5681915283203,1.1431857347488403,788.0226440429688,75.58391571044922,182.44932556152344,1.1704550981521606,1462.855224609375,21.587162017822266,155.77867126464844,2.4033422470092773,1264.2376708984375,1.204309344291687,1.6379365921020508,0.8502863049507141,9.096272468566895,3196006.3466088846
1000,0.0019698573742061853,16.529266357421875,0.1764770746231079,,27.066051483154297,0.000904419435410629,1.894155740737915,1.9968782663345337,7.306430339813232,1.057531714439392,77.34620666503906,182.3820037841797,1.1501024961471558,1195.7259521484375,75.69194793701172,182.44566345214844,1.1672265529632568,2405.0927734375,22.947444915771484,152.35025024414062,2.4522955417633057,2728.985595703125,1.2335463762283325,1.7011430263519287,0.8322322368621826,8.052989959716797,3202832.880439357
1500,0.001866738311946392,16.44666862487793,0.1731833666563034,,27.361572265625,0.0007938447695582991,1.8943865299224854,1.9968926906585693,7.307532787322998,1.0573952198028564,74.58549499511719,182.120849609375,1.1738474369049072,4126.61669921875,75.73265838623047,182.4270477294922,1.166567087173462,1192.5865478515625,23.552412033081055,149.915771484375,2.516540050506592,1183.8565673828125,1.2491557598114014,1.7376642227172852,0.8417595624923706,7.339070796966553,3391595.3870340334
2000,0.0013685543090105057,16.282756805419922,0.16687588393688202,,28.637752532958984,0.0006545554738084113,1.8945319652557373,1.996901512145996,7.308080196380615,1.0573093891143799,71.80952453613281,181.8441162109375,1.198708415031433,12766.0048828125,75.79866790771484,182.42845153808594,1.1666711568832397,1041.4022216796875,24.030841827392578,147.53175354003906,2.592529058456421,2583.748291015625,1.2645344734191895,1.7739417552947998,0.8654503226280212,6.710216045379639,3669028.4510977007
2500,0.001077777473255992,16.028640747070312,0.15842346847057343,,29.750320434570312,0.0005001861549145554,1.8945038318634033,1.9968998432159424,7.308873176574707,1.0573259592056274,69.9978256225586,181.66851806640625,1.215743899345398,839.9165649414062,75.80598449707031,182.42156982421875,1.167603850364685,974.4122314453125,24.382747650146484,144.7405242919922,2.6914427280426025,6066.53173828125,1.2826889753341675,1.8166488409042358,0.8993996381759644,6.07621431350708,4018332.5695307837
3000,0.0007984659168869257,15.71312141418457,0.14835701882839203,,30.985855102539062,0.00034584755736434975,1.894487977027893,1.996898889541626,7.309854030609131,1.0573352575302124,68.21331787109375,181.53309631347656,1.2329968214035034,496.7501220703125,75.77633666992188,182.41278076171875,1.1687941551208496,887.0170288085938,24.719621658325195,141.39671325683594,2.8056352138519287,2441.79931640625,1.3038551807403564,1.8669039011001587,0.9407408833503723,5.439321517944336,4448666.99199971
3500,0.0007100767106749117,15.45694351196289,0.14065097272396088,,31.48733139038086,0.0002066474184262493,1.8946188688278198,1.9969069957733154,7.310134410858154,1.057257890701294,66.63526916503906,181.405029296875,1.2489039897918701,404.980712890625,75.70999145507812,182.41122436523438,1.1701196432113647,816.7271118164062,24.81890106201172,137.9070587158203,2.9214911460876465,1700.20458984375,1.322959065437317,1.9156783819198608,0.9744576215744019,4.881749629974365,4866001.061148386
4000,0.000688321131747216,15.354394912719727,0.13756917417049408,,31.62226104736328,9.621161756391294e-05,1.8947335481643677,1.9969141483306885,7.310399055480957,1.057190179824829,65.02748107910156,181.2576904296875,1.2655984163284302,455.40716552734375,75.69712829589844,182.41452026367188,1.1705374717712402,734.918212890625,24.422847747802734,135.58197021484375,3.0121850967407227,1449.3145751953125,1.3326879739761353,1.9441888332366943,0.988255500793457,4.568099498748779,5158140.967814397
4500,0.0006799997645430267,15.314807891845703,0.13641013205051422,,31.674964904785156,2.535038041721489e-05,1.8948084115982056,1.9969189167022705,7.310542583465576,1.0571459531784058,64.1762466430664,181.17404174804688,1.2747408151626587,570.2620849609375,75.69568634033203,182.41600036621094,1.1706585884094238,697.1829833984375,24.03200912475586,134.57093811035156,3.064408779144287,1462.7694091796875,1.337031364440918,1.9569817781448364,0.9936423301696777,4.439183235168457,5314941.924295116
4999,0.0006784975994378328,15.307477951049805,0.13619744777679443,,31.684520721435547,1e-06,1.8948259353637695,1.996919870376587,7.310572624206543,1.0571357011795044,64.00450897216797,181.1583251953125,1.2766075134277344,600.6456909179688,75.69876861572266,182.41661071777344,1.1706515550613403,690.7443237304688,23.943531036376953,134.38133239746094,3.0752408504486084,1469.4949951171875,1.337864875793457,1.959418535232544,0.9946392774581909,4.415546894073486,5346888.911383358
