epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.253054618835449,0.003901548683643341,,4.316936492919922,0.0
500,16.419343948364258,0.17402620613574982,,26.010356903076172,0.0
1000,16.529266357421875,0.1764770746231079,,27.066051483154297,0.0
1500,16.44666862487793,0.1731833666563034,,27.361572265625,0.0
2000,16.282756805419922,0.16687588393688202,,28.637752532958984,0.0
2500,16.028640747070312,0.15842346847057343,,29.750320434570312,0.0
3000,15.71312141418457,0.14835701882839203,,30.985855102539062,0.0
3500,15.45694351196289,0.14065097272396088,,31.48733139038086,0.0
4000,15.354394912719727,0.13756917417049408,,31.62226104736328,0.0
4500,15.314807891845703,0.13641013205051422,,31.674964904785156,0.0
4999,15.307477951049805,0.13619744777679443,,31.684520721435547,0.0
