epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.982858657836914,0.01566304825246334,,6.102018356323242,0.0
500,20.168731689453125,0.550155520439148,,23.757251739501953,0.0
1000,20.333171844482422,0.5664522051811218,,25.03109359741211,0.0
1500,20.10468292236328,0.5643877983093262,,25.86583709716797,0.0
2000,20.428203582763672,0.572819173336029,,28.306989669799805,0.0
2500,20.819921493530273,0.5826581120491028,,30.605724334716797,0.0
3000,21.44635009765625,0.5922777056694031,,35.001136779785156,0.0
3500,21.426395416259766,0.57930988073349,,37.64377212524414,0.0
4000,21.346118927001953,0.5580723285675049,,39.34419250488281,0.0
4500,21.273908615112305,0.5431723594665527,,39.88381576538086,0.0
4999,21.25537872314453,0.5397815108299255,,39.9799919128418,0.0
