epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.780648231506348,0.11748799681663513,,9.864169120788574,0.0
500,14.731027603149414,0.2777946889400482,,14.987187385559082,0.0
1000,14.730514526367188,0.2775115668773651,,14.987606048583984,0.0
1500,14.730268478393555,0.27724170684814453,,14.985861778259277,0.0
2000,14.729850769042969,0.27669715881347656,,14.98632526397705,0.0
2500,14.729376792907715,0.2756921648979187,,14.984901428222656,0.0
3000,14.729772567749023,0.2765384018421173,,14.985982894897461,0.0
3500,14.730173110961914,0.27688995003700256,,14.986662864685059,0.0
4000,14.730134010314941,0.2771480977535248,,14.987406730651855,0.0
4500,14.73136043548584,0.2786672115325928,,14.988703727722168,0.0
4999,14.733245849609375,0.28087958693504333,,14.989485740661621,0.0
