epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.774325370788574,0.11758943647146225,,9.857856750488281,0.0
500,14.731389999389648,0.27864035964012146,,14.987654685974121,0.0
1000,14.731549263000488,0.2787003517150879,,14.987226486206055,0.0
1500,14.731903076171875,0.2792399227619171,,14.987613677978516,0.0
2000,14.731975555419922,0.27904221415519714,,14.988012313842773,0.0
2500,14.732097625732422,0.27953633666038513,,14.988496780395508,0.0
3000,14.732427597045898,0.2798716425895691,,14.988515853881836,0.0
3500,14.7330322265625,0.28065890073776245,,14.989619255065918,0.0
4000,14.733428955078125,0.2810969352722168,,14.989724159240723,0.0
4500,14.733782768249512,0.28170111775398254,,14.990262985229492,0.0
4999,14.733949661254883,0.2818904221057892,,14.992670059204102,0.0
