epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,7.745149612426758,-0.18160380423069,,7.855575084686279,0.0
500,22.869213104248047,0.5124842524528503,,30.151409149169922,0.0
1000,23.260684967041016,0.542457640171051,,32.749656677246094,0.0
1500,23.471126556396484,0.5582618117332458,,35.0339241027832,0.0
2000,23.48931121826172,0.5607733726501465,,35.47441101074219,0.0
2500,23.592769622802734,0.568524181842804,,37.85066604614258,0.0
3000,23.619070053100586,0.5698651671409607,,39.84686279296875,0.0
3500,23.604175567626953,0.5664998888969421,,41.0284423828125,0.0
4000,23.565673828125,0.5613810420036316,,42.15261459350586,0.0
4500,23.54590606689453,0.5588854551315308,,42.32573699951172,0.0
4999,23.542299270629883,0.5584396719932556,,42.35624694824219,0.0
