Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8759571313858032,1.9956294298171997,7.388733386993408,1.0684608221054077,77.89359283447266,182.5537567138672,1.1332058906555176,915.246826171875,76.53672790527344,182.2091064453125,1.1450071334838867,30802.712890625,75.46354675292969,181.29226684570312,1.1525061130523682,659.6259765625,1.8564822673797607,2.735804796218872,0.6378897428512573,1.6319704055786133,1127705.8952539966
500,1.8092457056045532,1.9888942241668701,8.306580543518066,1.111628770828247,76.77901458740234,181.89927673339844,1.153295874595642,462.6390075683594,75.02352905273438,180.18807983398438,1.128021240234375,1005.0009155273438,63.9549674987793,172.2827606201172,1.192894697189331,739.736572265625,1.3174092769622803,2.0506749153137207,0.6583186984062195,2.632148265838623,1357808.6707432114
1000,1.8066033124923706,1.9885510206222534,8.481718063354492,1.113448143005371,77.61495208740234,181.48497009277344,1.1498732566833496,1031.027099609375,75.89495086669922,179.7025909423828,1.1228368282318115,18728.59765625,64.173095703125,170.01832580566406,1.2781795263290405,588.9118041992188,1.2318861484527588,1.8378123044967651,0.8640908002853394,3.3726673126220703,1935181.3734381336
1500,1.8046690225601196,1.9882962703704834,8.527853965759277,1.1147855520248413,76.94430541992188,181.184326171875,1.1598716974258423,1062.1134033203125,76.27691650390625,179.65444946289062,1.13155198097229,4542.85595703125,62.55229568481445,168.33203125,1.3985944986343384,1482.4505615234375,1.199381947517395,1.7388875484466553,1.0761475563049316,3.9999029636383057,2695304.5052414993
2000,1.804256558418274,1.9882415533065796,8.52690315246582,1.1150715351104736,76.53057098388672,181.1044158935547,1.1663178205490112,1015.63330078125,75.67616271972656,179.5104217529297,1.14987051486969,590.3374633789062,62.502079010009766,167.22543334960938,1.5193543434143066,1676.582763671875,1.2140547037124634,1.7516429424285889,1.257964015007019,4.520002841949463,3497071.0179215167
2500,1.8040149211883545,1.9882092475891113,8.525568962097168,1.115238904953003,76.54328918457031,181.06590270996094,1.1697734594345093,496.9087829589844,75.20965576171875,179.33656311035156,1.1656630039215088,946.828857421875,62.52476501464844,166.5043182373047,1.6122565269470215,2003.6044921875,1.2153559923171997,1.7382454872131348,1.40724778175354,4.963674068450928,4220101.022705699
2999,1.8039803504943848,1.9882047176361084,8.525260925292969,1.1152629852294922,76.69384765625,181.06712341308594,1.170102834701538,466.8158264160156,75.08744812011719,179.26986694335938,1.170413613319397,1096.919677734375,62.491554260253906,166.36932373046875,1.6314971446990967,12556.4716796875,1.215069055557251,1.7345911264419556,1.437378168106079,5.055314064025879,4380749.50798316
