epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,5.982876777648926,0.015619185753166676,,6.102597713470459,0.0
500,20.324954986572266,0.5551863312721252,,25.062271118164062,0.0
1000,20.91262435913086,0.5877959132194519,,25.67129898071289,0.0
1500,19.248804092407227,0.5453348159790039,,24.246273040771484,0.0
2000,21.236684799194336,0.6041131615638733,,28.33531951904297,0.0
2500,21.383651733398438,0.6043002605438232,,32.753658294677734,0.0
3000,21.461069107055664,0.5999674201011658,,35.692359924316406,0.0
3500,21.480695724487305,0.5879776477813721,,38.30396270751953,0.0
4000,21.388351440429688,0.568064272403717,,39.86564254760742,0.0
4500,21.323204040527344,0.5543901324272156,,40.34447479248047,0.0
4999,21.308107376098633,0.551372230052948,,40.42506790161133,0.0
