epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,7.063594341278076,0.12574215233325958,,7.185928821563721,0.0
500,12.851000785827637,0.3289637267589569,,13.33708381652832,0.0
1000,12.850704193115234,0.3298581540584564,,13.336311340332031,0.0
1500,12.850874900817871,0.3290503919124603,,13.33537483215332,0.0
2000,12.851369857788086,0.3308154046535492,,13.337111473083496,0.0
2500,12.85197639465332,0.33282122015953064,,13.3369779586792,0.0
3000,12.852234840393066,0.33338356018066406,,13.337861061096191,0.0
3500,12.853397369384766,0.33665719628334045,,13.339110374450684,0.0
4000,12.854233741760254,0.33907225728034973,,13.339700698852539,0.0
4500,12.85476303100586,0.3407769501209259,,13.34010124206543,0.0
4999,12.854905128479004,0.3412163257598877,,13.342265129089355,0.0
