epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.13361912965774536,11.208623886108398,0.02852509915828705,,11.31919002532959,0.003,0.03,100,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8759571313858032,1.9956294298171997,7.388733386993408,1.0684608221054077,77.90276336669922,182.55044555664062,1.1331145763397217,1044.4595947265625,76.53007507324219,182.2119598388672,1.1450681686401367,15655.4716796875,75.4630355834961,181.2874298095703,1.152267336845398,659.0721435546875,1.8564822673797607,2.735804796218872,0.6378897428512573,1.6319704055786133,1127441.5004676008
500,0.0026325643993914127,23.09259605407715,0.4882866442203522,,25.12371253967285,0.003,0.03,108,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8314486742019653,1.991536021232605,8.263850212097168,1.0966860055923462,78.00653839111328,182.658935546875,1.1335861682891846,1777.2613525390625,77.32410430908203,181.18994140625,1.1009598970413208,1019.7411499023438,66.42402648925781,175.40692138671875,1.1425070762634277,463.1285705566406,1.320600986480713,2.0366482734680176,0.6614333391189575,2.9888205528259277,1247020.0533823506
1000,0.0023265525233000517,23.018619537353516,0.4872053563594818,,25.46656608581543,0.003,0.03,131,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8375135660171509,1.9921857118606567,8.434773445129395,1.0927079916000366,76.41734313964844,181.9652099609375,1.1436331272125244,3897.068603515625,75.908447265625,180.9637908935547,1.0967388153076172,347.1882019042969,65.98942565917969,174.34457397460938,1.1837407350540161,891.508056640625,1.3268897533416748,2.030463933944702,0.7444995045661926,3.2066750526428223,1491778.5277031062
1500,0.002117278054356575,23.845232009887695,0.5285363793373108,,26.692489624023438,0.003,0.03,163,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.840636134147644,1.9925084114074707,8.576037406921387,1.0906766653060913,74.83992004394531,180.99606323242188,1.1582129001617432,10671.7275390625,75.92236328125,180.4523162841797,1.0890005826950073,936.756103515625,65.25753784179688,172.60952758789062,1.24265456199646,1107.98046875,1.3089622259140015,1.98186457157135,0.82547527551651,3.4650232791900635,1775324.0959098695
2000,0.0021701615769416094,23.38390350341797,0.5088370442390442,,26.050762176513672,0.003,0.03,198,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8407351970672607,1.9925185441970825,8.708230972290039,1.0906122922897339,73.20204162597656,179.83786010742188,1.1777729988098145,731.0665893554688,75.45814514160156,179.5581817626953,1.0912680625915527,998.4259033203125,63.54704284667969,169.8429718017578,1.3296061754226685,2422.49462890625,1.2821544408798218,1.9176514148712158,0.8879381418228149,3.753830671310425,2114212.79225976
2500,0.0026222497690469027,23.34088134765625,0.5167277455329895,,25.886075973510742,0.003,0.03,228,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8429003953933716,1.9927375316619873,8.820596694946289,1.0892106294631958,71.4224853515625,178.70733642578125,1.2043561935424805,665.8477783203125,73.82655334472656,178.40516662597656,1.1076431274414062,8538.5947265625,61.194580078125,166.20803833007812,1.4460686445236206,2410.690185546875,1.2705481052398682,1.888841986656189,0.9429470300674438,3.8979876041412354,2567136.500763562
3000,0.0019541019573807716,24.283935546875,0.5530651211738586,,26.68463897705078,0.003,0.03,246,250,100,100,250,3333,,cosine_inc_closed_form,0,stable,1.0,1,1.8422430753707886,1.9926713705062866,8.939420700073242,1.0896356105804443,70.15496063232422,177.6342315673828,1.2377228736877441,2533.2451171875,71.71759796142578,177.13096618652344,1.1328555345535278,1151.998046875,59.28556442260742,162.15350341796875,1.5701744556427002,2687.155517578125,1.2469438314437866,1.833666205406189,0.9998165965080261,4.126079082489014,3148440.9754871475
3500,0.0014208200154826045,24.439056396484375,0.5703006386756897,,28.36231231689453,0.0027293517406962787,0.027293517406962786,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.9097839135654262,1,1.8445662260055542,1.9929033517837524,9.030010223388672,1.0881359577178955,69.74015045166016,176.22439575195312,1.2713688611984253,471.3352966308594,69.90522766113281,175.76576232910156,1.1622347831726074,788.8156127929688,56.61354446411133,159.0005645751953,1.6975035667419434,10730.5556640625,1.2408212423324585,1.8125039339065552,1.0643291473388672,4.330162525177002,3857094.8167878524
4000,0.001020330237224698,24.74041748046875,0.6006032824516296,,30.038436889648438,0.001919027611044418,0.01919027611044418,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.6396758703481393,1,1.8440966606140137,1.9928569793701172,9.0707368850708,1.0884385108947754,67.44097900390625,174.74940490722656,1.3188698291778564,905.4954223632812,67.61274719238281,174.61505126953125,1.2066075801849365,4771.3037109375,53.93305206298828,157.72093200683594,1.845370888710022,2773.32421875,1.234735369682312,1.771480679512024,1.2915221452713013,5.0668134689331055,5504476.948362542
4500,0.00042414976633153856,25.919872283935547,0.6487450003623962,,33.76710510253906,0.001108703481392557,0.01108703481392557,250,250,100,100,250,3333,,cosine_inc_closed_form,1,linear_decay,0.36956782713085234,1,1.8448749780654907,1.992933988571167,9.067436218261719,1.0879371166229248,65.01907348632812,173.79940795898438,1.358860969543457,432.50079345703125,66.3821792602539,174.04039001464844,1.2385255098342896,1043.947021484375,52.531890869140625,157.03114318847656,2.015009641647339,8209.9228515625,1.2822530269622803,1.8311481475830078,1.4885913133621216,5.5866780281066895,7323810.214392657
