epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,4.139172077178955,0.3001512587070465,,4.215017318725586,0.0
500,20.607131958007812,0.5596859455108643,,26.87740135192871,0.0
1000,19.614593505859375,0.5488295555114746,,23.335676193237305,0.0
1500,19.989763259887695,0.5654148459434509,,24.3455867767334,0.0
2000,20.188858032226562,0.5818398594856262,,25.735618591308594,0.0
2500,21.393930435180664,0.6254934668540955,,32.30192184448242,0.0
3000,21.615978240966797,0.6354584097862244,,34.399051666259766,0.0
3500,21.667217254638672,0.6355529427528381,,36.822078704833984,0.0
4000,21.68543815612793,0.6244506239891052,,39.7244758605957,0.0
4500,21.64745330810547,0.6021063327789307,,45.39753341674805,0.0
4999,21.62801742553711,0.5942100882530212,,46.594688415527344,0.0
