epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,6.759059429168701,0.015918279066681862,,6.8093061447143555,0.0
500,22.080678939819336,0.5414852499961853,,24.411842346191406,0.0
1000,23.181873321533203,0.582144558429718,,27.531227111816406,0.0
1500,24.22266960144043,0.6183435320854187,,28.312692642211914,0.0
2000,24.55065155029297,0.6310991644859314,,28.7697696685791,0.0
2500,24.116411209106445,0.6250115036964417,,31.10531234741211,0.0
3000,24.778261184692383,0.6284380555152893,,35.22022247314453,0.0
3500,24.5595703125,0.6097381114959717,,37.477970123291016,0.0
4000,24.43934440612793,0.5872666835784912,,39.09774398803711,0.0
4500,24.29633331298828,0.5703847408294678,,39.63687515258789,0.0
4999,24.264644622802734,0.5667386054992676,,39.73067092895508,0.0
