Epoch,stable_rank_layer_0,effective_rank_layer_0,spectral_norm_layer_0,condition_number_layer_0,stable_rank_layer_1,effective_rank_layer_1,spectral_norm_layer_1,condition_number_layer_1,stable_rank_layer_2,effective_rank_layer_2,spectral_norm_layer_2,condition_number_layer_2,stable_rank_layer_3,effective_rank_layer_3,spectral_norm_layer_3,condition_number_layer_3,stable_rank_layer_4,effective_rank_layer_4,spectral_norm_layer_4,condition_number_layer_4,end_to_end_bound
0,1.8571640253067017,1.99408757686615,5.176130771636963,1.0801101922988892,76.54150390625,182.15237426757812,0.07015213370323181,568.3365478515625,77.33612060546875,182.446533203125,0.06980808824300766,275.4407653808594,77.67853546142578,181.46939086914062,0.06921260058879852,4184.72216796875,1.0031960010528564,1.0239851474761963,0.9033966064453125,25.514678955078125,inf
500,1.9422907829284668,1.9991172552108765,6.763731002807617,1.030166745185852,73.69750213623047,178.05027770996094,0.5701149106025696,784.0843505859375,51.39189147949219,178.2178497314453,0.8367925882339478,12940.9287109375,55.6170768737793,162.65670776367188,0.9804080128669739,5162.32666015625,1.0001286268234253,1.0012906789779663,0.190751850605011,753.77587890625,inf
1000,1.7553690671920776,1.980609655380249,8.652111053466797,1.1505894660949707,71.46273040771484,179.85853576660156,0.7453072667121887,36497.87890625,61.45231628417969,180.4290771484375,0.9140976071357727,1308.5908203125,63.3476676940918,171.06491088867188,1.0503989458084106,6312.583984375,1.0001641511917114,1.001611351966858,0.1850881278514862,568.9168701171875,inf
1500,1.79695463180542,1.987245798110962,16.53631591796875,1.1201680898666382,74.49307250976562,180.35140991210938,0.8782846331596375,2277.75048828125,68.06583404541016,180.30462646484375,1.0065410137176514,2117.12255859375,68.73143768310547,174.984375,1.143981695175171,194509.453125,1.000186562538147,1.0018045902252197,0.17847231030464172,575.7406616210938,inf
2000,1.665463924407959,1.9597866535186768,28.25836944580078,1.2258511781692505,74.322021484375,180.69676208496094,1.0221714973449707,9891.3427734375,72.85147857666016,180.68795776367188,1.1077765226364136,398.3272705078125,70.0472183227539,176.7576141357422,1.2703355550765991,4290.81201171875,1.000244379043579,1.0023034811019897,0.1730651557445526,448.24920654296875,inf
2500,1.5808019638061523,1.9300824403762817,36.39562225341797,1.3121575117111206,74.33527374267578,180.9965057373047,1.1593644618988037,1744.013671875,73.82135009765625,181.02145385742188,1.2339049577713013,1326.1033935546875,69.1623306274414,178.03939819335938,1.408862590789795,6611.3291015625,1.000327467918396,1.0029892921447754,0.17386050522327423,406.2161560058594,inf
3000,1.6076174974441528,1.9407166242599487,42.28535461425781,1.2828764915466309,73.9706039428711,181.50686645507812,1.2949239015579224,577.1591186523438,76.28962707519531,180.78346252441406,1.3397208452224731,515.4830322265625,71.68492889404297,179.02947998046875,1.5073235034942627,10892.3935546875,1.000645637512207,1.0054508447647095,0.14564359188079834,318.6338806152344,inf
3500,1.5629020929336548,1.9222817420959473,46.85202407836914,1.3328571319580078,72.55680084228516,181.75204467773438,1.4280943870544434,3073.533935546875,77.10399627685547,181.0697021484375,1.4489191770553589,3224.26025390625,72.11277770996094,179.7573699951172,1.6136300563812256,3065.525634765625,1.0014078617095947,1.010838508605957,0.10315458476543427,184.8541259765625,inf
4000,1.5267220735549927,1.9046489000320435,51.27947998046875,1.377873182296753,72.83683013916016,181.647216796875,1.4952094554901123,1329.218505859375,76.23783874511719,181.31922912597656,1.5268819332122803,2157.896240234375,73.31887817382812,180.17381286621094,1.6636041402816772,18598.1640625,1.0025919675827026,1.0184115171432495,0.06789703667163849,136.93128967285156,inf
4500,1.535164475440979,1.9089974164962769,51.44016647338867,1.3669617176055908,74.65533447265625,181.49656677246094,1.5067270994186401,600.3519287109375,75.94056701660156,181.31967163085938,1.5602606534957886,582.8298950195312,74.23123931884766,180.26954650878906,1.6813888549804688,5266.5380859375,1.004022240638733,1.0268934965133667,0.04593072459101677,105.83863830566406,inf
4999,1.5335869789123535,1.9081958532333374,51.76251983642578,1.3689810037612915,74.34304809570312,181.34664916992188,1.5170930624008179,3407.03955078125,75.90567016601562,181.2841339111328,1.5686842203140259,758.681640625,74.08587646484375,180.26834106445312,1.6888362169265747,6234.5791015625,1.0021650791168213,1.0157549381256104,0.03943466767668724,150.7724609375,inf
