epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,rank_wsd_phase,rank_wsd_phase_name,rank_wsd_lr_ratio,rank_wsd_N_rand,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.4121231436729431,7.0119242668151855,0.1236126497387886,,7.132875919342041,0.003,0.03,0,stable,1.0,1,1.845382571220398,1.9929839372634888,5.213558197021484,1.0876104831695557,76.26720428466797,182.08897399902344,0.07031277567148209,925.2476806640625,77.15310668945312,182.44723510742188,0.06993557512760162,287.0895690917969,77.58658599853516,181.47683715820312,0.06920482963323593,2284.619873046875,1.0118978023529053,1.0735777616500854,0.8992670178413391,17.065553665161133,inf
500,0.04642621427774429,12.848443984985352,0.32330039143562317,,13.334301948547363,0.003,0.03,0,stable,1.0,1,1.9063900709152222,1.9975892305374146,7.463529586791992,1.050370216369629,87.40937805175781,192.31895446777344,0.5736223459243774,1522.8778076171875,85.52320861816406,194.90252685546875,0.6813704967498779,719.1636962890625,84.5194091796875,196.03311157226562,0.9788827896118164,1904.6348876953125,1.0000334978103638,1.0003900527954102,0.44380390644073486,506.3665771484375,inf
1000,0.046413544565439224,12.847920417785645,0.3222270905971527,,13.332886695861816,0.003,0.03,0,stable,1.0,1,1.902296543121338,1.9973626136779785,12.065690994262695,1.0527502298355103,79.77356719970703,186.019775390625,0.7686681151390076,575.6953735351562,82.612548828125,187.73907470703125,0.8361669778823853,810.75146484375,85.63986206054688,190.28887939453125,1.1037662029266357,6743.01123046875,1.000032901763916,1.0003879070281982,0.44932320713996887,399.5247802734375,inf
1500,0.04640648886561394,12.849627494812012,0.3261317014694214,,13.334609985351562,0.003,0.03,0,stable,1.0,1,1.7412099838256836,1.9779504537582397,23.390077590942383,1.161527156829834,78.67964172363281,184.23504638671875,0.914818525314331,663.42578125,79.98078918457031,184.95327758789062,0.9776089787483215,661.5563354492188,82.69367218017578,187.81768798828125,1.2370814085006714,4926.2255859375,1.000035285949707,1.0004141330718994,0.4850277602672577,396.9037170410156,inf
2000,0.04639153555035591,12.849513053894043,0.32545557618141174,,13.334609985351562,0.003,0.03,0,stable,1.0,1,1.8000235557556152,1.9876701831817627,31.499753952026367,1.118017554283142,79.78871154785156,183.69607543945312,1.0281809568405151,688.2579345703125,78.75479125976562,184.30023193359375,1.1016089916229248,323.25262451171875,81.1321029663086,186.2114715576172,1.341583013534546,34232.56640625,1.0000492334365845,1.000562310218811,0.49612411856651306,328.26983642578125,inf
2500,0.0464184395968914,12.84956169128418,0.3260580599308014,,13.334284782409668,0.003,0.03,0,stable,1.0,1,1.6838306188583374,1.9648456573486328,40.910125732421875,1.209276795387268,79.34075164794922,182.7423858642578,1.135602355003357,1560.479248046875,78.8282470703125,183.58802795410156,1.203433632850647,5944.40478515625,80.27139282226562,184.8845977783203,1.43634831905365,6825.53515625,1.0000770092010498,1.0008418560028076,0.47793444991111755,273.99908447265625,inf
3000,0.04643326625227928,12.848530769348145,0.32338032126426697,,13.33247184753418,0.003,0.03,0,stable,1.0,1,1.8196662664413452,1.9901866912841797,46.547096252441406,1.1045401096343994,77.92081451416016,182.5011749267578,1.2417553663253784,1055.317138671875,76.9747314453125,183.25015258789062,1.3112001419067383,2478.269775390625,77.79398345947266,183.64483642578125,1.5410875082015991,4532.421875,1.0000876188278198,1.0009512901306152,0.45426425337791443,236.8902587890625,inf
3500,0.046426381915807724,12.84859561920166,0.3236582577228546,,13.33446979522705,0.0027293517406962787,0.027293517406962786,1,linear_decay,0.9097839135654262,1,1.7851972579956055,1.985539436340332,50.790889739990234,1.1285234689712524,76.37548828125,182.281494140625,1.345176100730896,756.8016357421875,74.53919982910156,182.88526916503906,1.4222054481506348,1533.0968017578125,76.52173614501953,182.81124877929688,1.6339292526245117,10123.4033203125,1.000137209892273,1.0014207363128662,0.4546317160129547,208.95355224609375,inf
4000,0.046411581337451935,12.85055923461914,0.32798442244529724,,13.335541725158691,0.001919027611044418,0.01919027611044418,1,linear_decay,0.6396758703481393,1,1.771668553352356,1.9834131002426147,52.84630584716797,1.1383730173110962,78.0548095703125,182.37086486816406,1.3864706754684448,892.796630859375,75.98796844482422,182.8765411376953,1.4567947387695312,1374.172119140625,77.1695327758789,183.06370544433594,1.67406165599823,6406.66064453125,1.000115156173706,1.0012158155441284,0.44469183683395386,217.67535400390625,inf
4500,0.04637086018919945,12.851056098937988,0.3298989236354828,,13.336202621459961,0.001108703481392557,0.01108703481392557,1,linear_decay,0.36956782713085234,1,1.8156236410140991,1.9896965026855469,52.8288459777832,1.1072739362716675,77.92476654052734,182.1911163330078,1.4119176864624023,589.7821044921875,76.0230484008789,182.6590118408203,1.4787253141403198,687.1824340820312,77.03504180908203,183.17422485351562,1.6943542957305908,105660.203125,1.0000977516174316,1.0010453462600708,0.4225870370864868,247.9757537841797,inf
4999,0.04635174572467804,12.854019165039062,0.3384261131286621,,13.338714599609375,0.0002999999999999999,0.002999999999999999,1,linear_decay,0.09999999999999998,1,1.8283417224884033,1.9911915063858032,52.52070236206055,1.0987406969070435,77.86514282226562,182.13543701171875,1.4173132181167603,776.5587158203125,76.33513641357422,182.69064331054688,1.4810864925384521,398.2410583496094,77.30401611328125,183.12184143066406,1.6958999633789062,24467.0,1.0000327825546265,1.0003881454467773,0.4135489761829376,390.5985412597656,inf
