epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.15623676776885986,12.357381820678711,0.22062964737415314,,12.81912899017334,0.002999999704010574,0.02999999703921747,1.8737945556640625,1.9954651594161987,7.33212423324585,1.0697822570800781,77.88703918457031,182.55392456054688,1.1332237720489502,1078.6221923828125,76.51815795898438,182.20970153808594,1.1451901197433472,8338.3935546875,75.47135925292969,181.283447265625,1.1518820524215698,618.5589599609375,1.8424936532974243,2.731818199157715,0.9158186316490173,1.6064221858978271,10.037846956703858
500,0.011509457603096962,17.607257843017578,0.28493940830230713,,19.401670455932617,0.0029263178201258035,0.02926295708101175,1.889251470565796,1.9965647459030151,16.687225341796875,1.0604438781738281,54.46720504760742,165.01339721679688,1.5766725540161133,1166.8201904296875,52.43744659423828,164.35964965820312,1.6046757698059082,1746.5908203125,51.28467559814453,169.0612335205078,1.536344289779663,1055.1072998046875,1.0589778423309326,1.2739591598510742,9.846763610839844,9.415544509887695,638.6971759146136
1000,0.008211680687963963,18.584762573242188,0.29587796330451965,,20.990840911865234,0.0027130669537502256,0.027129808451334846,1.8444715738296509,1.992894172668457,18.861892700195312,1.0881969928741455,37.267642974853516,140.47911071777344,2.262909173965454,2254.542724609375,39.1914176940918,140.40411376953125,2.229846239089966,12944.8349609375,33.00741195678711,144.43902587890625,2.1814894676208496,862.3329467773438,1.0756453275680542,1.3299248218536377,10.533638954162598,9.157705307006836,2187.0507412712786
1500,0.007094085682183504,18.822782516479492,0.30052104592323303,,21.433122634887695,0.002381121585490829,0.023809358600580043,1.8339931964874268,1.9918123483657837,19.74677085876465,1.0950117111206055,32.32181167602539,129.10232543945312,2.699907064437866,2444.066162109375,37.14918899536133,129.9611053466797,2.599282741546631,2966.650390625,25.12631607055664,129.6190948486328,2.747866630554199,3628.7265625,1.0808852910995483,1.3450840711593628,10.878412246704102,9.35080623626709,4142.472061023729
2000,0.0064642829820513725,19.12053680419922,0.3082140386104584,,21.964752197265625,0.0019629748407922155,0.01962663629507368,1.8296231031417847,1.9913346767425537,20.30695152282715,1.0978918075561523,30.7786865234375,123.09757232666016,2.9710795879364014,1117.43359375,36.871437072753906,124.78990936279297,2.853574275970459,28810.365234375,22.220108032226562,120.58789825439453,3.126882553100586,10408.4541015625,1.0921708345413208,1.3850196599960327,11.319191932678223,8.375974655151367,6093.617535743121
2500,0.005919885355979204,19.32449722290039,0.3130747377872467,,22.398710250854492,0.0014995578364251723,0.014991075536818636,1.8265271186828613,1.9909864664077759,20.71047019958496,1.0999462604522705,30.237356185913086,119.58963775634766,3.151998281478882,2536.400634765625,36.12832260131836,121.92862701416016,3.079341411590576,2920.0556640625,20.777097702026367,114.59193420410156,3.403869152069092,1779.35888671875,1.0938690900802612,1.3917723894119263,12.145684242248535,8.141133308410645,8310.527997434667
3000,0.005427928175777197,19.464506149291992,0.3175508975982666,,22.682714462280273,0.0010362330575932738,0.010356437310683876,1.8257962465286255,1.9909034967422485,21.00234603881836,1.1004327535629272,30.253921508789062,117.61572265625,3.2639873027801514,4718.72900390625,35.462318420410156,120.0562744140625,3.2657928466796875,1524.8828125,20.032251358032227,110.1378402709961,3.6158924102783203,1315.9146728515625,1.0873641967773438,1.361505150794983,13.075638771057129,9.895431518554688,10584.816116938106
3500,0.0051323529332876205,19.5693416595459,0.32099950313568115,,22.902772903442383,0.000618353961822141,0.00617639229766675,1.825819969177246,1.9909058809280396,21.20333480834961,1.1004170179367065,30.371337890625,116.4033203125,3.338667392730713,17069.328125,35.05686950683594,118.72639465332031,3.4080371856689453,751.5645141601562,19.657835006713867,106.8701171875,3.780766010284424,3646.73193359375,1.0858110189437866,1.3524733781814575,14.047628402709961,10.841536521911621,12813.402300316156
4000,0.004891370888799429,19.660499572753906,0.32410481572151184,,23.105846405029297,0.0002868254665407142,0.0028601124277275675,1.8257023096084595,1.9908925294876099,21.33079719543457,1.100495457649231,30.504507064819336,115.57337188720703,3.393850088119507,19611.580078125,34.93913650512695,117.93082427978516,3.50974702835083,1706.287353515625,19.575422286987305,104.63423156738281,3.8980865478515625,2657.791748046875,1.0830419063568115,1.3416858911514282,15.057083129882812,11.51017951965332,14913.098352510588
4500,0.0047796908766031265,19.70445442199707,0.32582756876945496,,23.20590591430664,7.409989076198911e-05,0.00073221828041645,1.8256173133850098,1.9908828735351562,21.390811920166016,1.1005520820617676,30.64137077331543,115.13761901855469,3.429213047027588,18065.267578125,35.08134841918945,117.82127380371094,3.5556752681732178,173134.21875,19.67473030090332,103.81986999511719,3.9471232891082764,4153.68408203125,1.0867680311203003,1.3512730598449707,15.652990341186523,11.8467378616333,16114.685596584113
4999,0.004759859759360552,19.71233558654785,0.32614055275917053,,23.22406005859375,1e-06,1e-06,1.8255914449691772,1.9908798933029175,21.402023315429688,1.1005693674087524,30.68339729309082,115.1173095703125,3.435694456100464,46528.41796875,35.11954879760742,117.83627319335938,3.562997579574585,13338.1533203125,19.69969940185547,103.71179962158203,3.955007791519165,4596.4970703125,1.0879595279693604,1.3543568849563599,15.764713287353516,11.938945770263672,16334.968989277302
