epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,10.097938537597656,0.6508421897888184,,10.161093711853027,0.0
500,22.506425857543945,0.7698467373847961,,23.74573516845703,0.0
1000,23.62240219116211,0.7761356234550476,,25.289518356323242,0.0
1500,24.185827255249023,0.7805542349815369,,26.16864013671875,0.0
2000,24.51117515563965,0.7842767238616943,,26.684247970581055,0.0
2500,24.802490234375,0.7863957285881042,,27.16451644897461,0.0
3000,25.022714614868164,0.7890539169311523,,27.573551177978516,0.0
3500,25.195606231689453,0.7910216450691223,,27.896026611328125,0.0
4000,25.328950881958008,0.7926308512687683,,28.154804229736328,0.0
4500,25.393497467041016,0.79344242811203,,28.280603408813477,0.0
4999,25.40472412109375,0.7935945987701416,,28.30216407775879,0.0
