epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.131597518920898,0.1845870167016983,,9.284366607666016,0.0
500,14.725289344787598,0.365213543176651,,15.302449226379395,0.0
1000,14.72907543182373,0.37350061535835266,,15.30720329284668,0.0
1500,14.729971885681152,0.37534642219543457,,15.308813095092773,0.0
2000,14.729513168334961,0.37439432740211487,,15.30742073059082,0.0
2500,14.730276107788086,0.3760146200656891,,15.308438301086426,0.0
3000,14.730192184448242,0.37617871165275574,,15.308541297912598,0.0
3500,14.730606079101562,0.3770059645175934,,15.309067726135254,0.0
4000,14.731159210205078,0.37823984026908875,,15.30962085723877,0.0
4500,14.731389999389648,0.37887778878211975,,15.30998420715332,0.0
4999,14.731485366821289,0.37912750244140625,,15.315210342407227,0.0
