epoch,loss,full_psnr,ssim,lpips,train_psnr,learning_rate_muon,learning_rate_aux,auto_cos_inc/current_rank,auto_cos_inc/current_target_rank,auto_cos_inc/rank_floor,auto_cos_inc/rank_start,auto_cos_inc/rank_end,auto_cos_inc/rank_warmup_steps,auto_cos_inc/auto_rank_start_final,auto_cos_inc/current_method,stable_rank/layer_0,effective_rank/layer_0,spectral_norm/layer_0,condition_number/layer_0,stable_rank/layer_1,effective_rank/layer_1,spectral_norm/layer_1,condition_number/layer_1,stable_rank/layer_2,effective_rank/layer_2,spectral_norm/layer_2,condition_number/layer_2,stable_rank/layer_3,effective_rank/layer_3,spectral_norm/layer_3,condition_number/layer_3,stable_rank/layer_4,effective_rank/layer_4,spectral_norm/layer_4,condition_number/layer_4,end_to_end_bound
0,0.13022403419017792,9.131597518920898,0.1845870167016983,,9.284366607666016,0.002999999704010574,0.02999999703921747,200,250,100,200,250,5000,,cosine_inc_closed_form,1.8571640253067017,1.99408757686615,5.176130771636963,1.0801101922988892,76.41315460205078,182.10235595703125,0.07024674117565155,2668.88818359375,77.12946319580078,182.43191528320312,0.06995317339897156,392.1997375488281,77.9081802368164,181.2908935546875,0.06911179423332214,2025.778076171875,1.0031960010528564,1.0239851474761963,0.9033966064453125,25.514678955078125,inf
500,0.029480814933776855,14.725289344787598,0.365213543176651,,15.302449226379395,0.0029263178201258035,0.02926295708101175,201,250,100,200,250,5000,,cosine_inc_closed_form,1.8125040531158447,1.9893083572387695,7.306605815887451,1.1093976497650146,81.42279815673828,186.6398468017578,0.6195206046104431,400.0850524902344,69.21182250976562,195.06161499023438,0.8298769593238831,37709.9453125,75.38162231445312,193.98377990722656,0.9863563179969788,3570.08544921875,1.000109314918518,1.0011321306228638,0.2439991533756256,387.5917663574219,inf
1000,0.02946203574538231,14.72907543182373,0.37350061535835266,,15.30720329284668,0.0027130669537502256,0.027129808451334846,205,250,100,200,250,5000,,cosine_inc_closed_form,1.6314529180526733,1.949182391166687,10.646794319152832,1.258431315422058,79.34754943847656,183.59231567382812,0.7897360324859619,1045.7718505859375,75.60087585449219,188.52447509765625,0.9337895512580872,2840.224609375,77.8935775756836,189.11610412597656,1.0868066549301147,3314.58837890625,1.0000627040863037,1.0006792545318604,0.249724343419075,641.4724731445312,inf
1500,0.02945849671959877,14.729971885681152,0.37534642219543457,,15.308813095092773,0.002381121585490829,0.023809358600580043,210,250,100,200,250,5000,,cosine_inc_closed_form,1.5669212341308594,1.9240844249725342,17.16444969177246,1.328123927116394,76.87740325927734,182.73333740234375,0.9175124764442444,3024.664794921875,76.18038940429688,185.45162963867188,1.029998540878296,1082.5018310546875,78.67239379882812,186.63833618164062,1.1761223077774048,5459.2451171875,1.000050663948059,1.0005582571029663,0.2691148519515991,903.7536010742188,inf
2000,0.029451627284288406,14.729513168334961,0.37439432740211487,,15.30742073059082,0.0019629748407922155,0.01962663629507368,217,250,100,200,250,5000,,cosine_inc_closed_form,1.5934898853302002,1.9352662563323975,22.37511444091797,1.2980557680130005,75.26699829101562,182.68409729003906,1.0050143003463745,795.3930053710938,77.3438491821289,184.7198028564453,1.0940184593200684,1219.8294677734375,78.04838562011719,185.26397705078125,1.249929666519165,2856.6533203125,1.0000672340393066,1.0007195472717285,0.26108863949775696,875.8345336914062,inf
2500,0.02945280820131302,14.730276107788086,0.3760146200656891,,15.308438301086426,0.0014995578364251723,0.014991075536818636,225,250,100,200,250,5000,,cosine_inc_closed_form,1.5851397514343262,1.9318861961364746,25.038166046142578,1.307284951210022,76.45072937011719,182.23594665527344,1.047568917274475,4821.9189453125,77.25821685791016,184.14097595214844,1.1383856534957886,3781.034912109375,76.98751068115234,184.67965698242188,1.3015248775482178,14203.1943359375,1.0000643730163574,1.0006929636001587,0.2531883120536804,827.5731201171875,inf
3000,0.02945697493851185,14.730192184448242,0.37617871165275574,,15.308541297912598,0.0010362330575932738,0.010356437310683876,233,250,100,200,250,5000,,cosine_inc_closed_form,1.546096682548523,1.9144129753112793,26.067554473876953,1.353210210800171,75.85248565673828,182.24168395996094,1.0772095918655396,389.0811767578125,76.97502899169922,183.91018676757812,1.164242148399353,398.5342712402344,77.22605895996094,184.38381958007812,1.3239985704421997,34174.3515625,1.0000685453414917,1.0007325410842896,0.24742422997951508,905.0263061523438,inf
3500,0.02945272997021675,14.730606079101562,0.3770059645175934,,15.309067726135254,0.000618353961822141,0.00617639229766675,240,250,100,200,250,5000,,cosine_inc_closed_form,1.547157883644104,1.9149261713027954,26.583290100097656,1.351897120475769,76.68484497070312,182.4033966064453,1.0819815397262573,10168.2099609375,77.26212310791016,183.84364318847656,1.1728858947753906,983.8555297851562,76.76346588134766,184.0945281982422,1.3383221626281738,6314.51806640625,1.0000523328781128,1.0005732774734497,0.24379980564117432,1022.2879638671875,inf
4000,0.02944669872522354,14.731159210205078,0.37823984026908875,,15.30962085723877,0.0002868254665407142,0.0028601124277275675,245,250,100,200,250,5000,,cosine_inc_closed_form,1.5465235710144043,1.9146199226379395,26.698347091674805,1.3526815176010132,76.35250091552734,182.3317413330078,1.0875684022903442,5719.04638671875,77.39573669433594,183.8264617919922,1.175241470336914,15885.4189453125,76.8765640258789,184.06582641601562,1.3401774168014526,48436.76171875,1.000032901763916,1.0003747940063477,0.24214217066764832,1267.475341796875,inf
4500,0.029445406049489975,14.731389999389648,0.37887778878211975,,15.30998420715332,7.409989076198911e-05,0.00073221828041645,249,250,100,200,250,5000,,cosine_inc_closed_form,1.5478912591934204,1.9152793884277344,26.659526824951172,1.35099196434021,76.4311752319336,182.32852172851562,1.08748459815979,1723.3619384765625,77.37884521484375,183.80455017089844,1.1758419275283813,966.9926147460938,76.98656463623047,184.0732879638672,1.3396719694137573,113505.2578125,1.0000107288360596,1.0001349449157715,0.24136437475681305,2250.210693359375,inf
4999,0.029409188777208328,14.731485366821289,0.37912750244140625,,15.315210342407227,1e-06,1e-06,250,250,100,200,250,5000,,cosine_inc_closed_form,1.54745352268219,1.9150686264038086,26.662748336791992,1.351532220840454,76.42699432373047,182.33547973632812,1.0875767469406128,1652.2611083984375,77.36449432373047,183.8047332763672,1.175939679145813,1112.0609130859375,76.97541809082031,184.072509765625,1.339798927307129,6137.30859375,1.000002145767212,1.0000293254852295,0.2411603331565857,5320.0078125,inf
