epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.583043098449707,0.3588550388813019,,9.860161781311035,0.0
500,13.987015724182129,0.42747095227241516,,14.799403190612793,0.0
1000,15.313642501831055,0.43616387248039246,,16.45056915283203,0.0
1500,16.089874267578125,0.44945040345191956,,17.506309509277344,0.0
2000,16.532499313354492,0.45648205280303955,,18.113683700561523,0.0
2500,16.79931640625,0.46282467246055603,,18.572542190551758,0.0
3000,13.819990158081055,0.41931235790252686,,14.598762512207031,0.0
3500,15.171246528625488,0.4307815134525299,,16.27202606201172,0.0
4000,15.917411804199219,0.44089269638061523,,17.262351989746094,0.0
4500,16.32123565673828,0.4492274820804596,,17.8231201171875,0.0
4999,16.576993942260742,0.45311394333839417,,18.195911407470703,0.0
