epochs,full_psnr,ssim,lpips,train_psnr,test_psnr
0,9.790184020996094,0.1142834946513176,,9.873796463012695,0.0
500,14.719687461853027,0.26527467370033264,,14.97673225402832,0.0
1000,14.730989456176758,0.27772256731987,,14.987003326416016,0.0
1500,14.730874061584473,0.2778642475605011,,14.987722396850586,0.0
2000,14.730549812316895,0.2775285243988037,,14.985984802246094,0.0
2500,14.729330062866211,0.27647435665130615,,14.985514640808105,0.0
3000,14.729286193847656,0.2761150598526001,,14.986495018005371,0.0
3500,14.729667663574219,0.2766728699207306,,14.987292289733887,0.0
4000,14.731075286865234,0.2780408561229706,,14.987688064575195,0.0
4500,14.732007026672363,0.2793167233467102,,14.988612174987793,0.0
4999,14.733148574829102,0.28091803193092346,,14.989679336547852,0.0
